id,title,area,scope,source_year,year_basis,source_age_years,status,status_note,source_collection,source_locator,authors,source_url,pdf_url,additional_source_urls,source_title,accessed,reading_note,review_level,statement_form,source_kind,question_excerpt,excerpt_truncated,candidate_id,doi,source_page,selection_method,extraction_flags,classification_basis
TCS-2336,"Is it true that, for any concept class H, the optimal regret is Θ L(H)T ?","Online algorithms, bandits and stochastic optimization",source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,COLT,Open Problem 1; PDF page 4,"Steve Hanneke, Shay Moran, Vinod Raman, Unique Subedi, Ambuj Tewari",https://proceedings.mlr.press/v195/hanneke23b.html,https://proceedings.mlr.press/v195/hanneke23b/hanneke23b.pdf#page=4,,Multiclass Online Learning and Uniform Convergence,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"Is it true that, for any concept class H, the optimal regret is Θ L(H)T ?",False,f59a1bb408794501,PMLR.v195.hanneke23b,4,numbered_open_question,,"heuristic from question, article title, publisher CCS and venue"
TCS-2337,Is there a computationally efficient algorithm for learning any low rank distribution given access to a conditional sampling oracle?,Learning theory,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,COLT,Open Problem 1; PDF page 5,"Gaurav Mahajan, Sham Kakade, Akshay Krishnamurthy, Cyril Zhang",https://proceedings.mlr.press/v195/mahajan23a.html,https://proceedings.mlr.press/v195/mahajan23a/mahajan23a.pdf#page=5,,Learning Hidden Markov Models Using Conditional Samples,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,Is there a computationally efficient algorithm for learning any low rank distribution given access to a conditional sampling oracle?,False,debadba8aa4cee3d,PMLR.v195.mahajan23a,5,numbered_open_question,,"heuristic from question, article title, publisher CCS and venue"
TCS-2338,"Is it possible to efficiently (in poly(K, C) time) evaluate the maximum entropy ̃ for the problem of Bayesian swap regret?","Online algorithms, bandits and stochastic optimization",source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ALT,Open Question 1; PDF page 23,"Christoph Dann, Yishay Mansour, Mehryar Mohri, Jon Schneider, Balubramanian Sivan",https://proceedings.mlr.press/v201/dann23a.html,https://proceedings.mlr.press/v201/dann23a/dann23a.pdf#page=23,,Pseudonorm Approachability and Applications to Regret Minimization,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"Is it possible to efficiently (in poly(K, C) time) evaluate the maximum entropy ̃ for the problem of Bayesian swap regret?",False,078b624a9d1d1f9b,PMLR.v201.dann23a,23,numbered_open_question,requires_source_context; possible_continuation,"heuristic from question, article title, publisher CCS and venue"
TCS-2339,"Is there a universal constant c > 0 such that, for each finite concept class C, we have that RTD(C) ≤ c · VCD(C)?",Algorithms for biological structures,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ALT,Open Problem 3; PDF page 13,Hans U. Simon,https://proceedings.mlr.press/v201/simon23a.html,https://proceedings.mlr.press/v201/simon23a/simon23a.pdf#page=13,,"Tournaments, Johnson Graphs and NC-Teaching",2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"Is there a universal constant c > 0 such that, for each finite concept class C, we have that RTD(C) ≤ c · VCD(C)?",False,a7b5c88a2742783e,PMLR.v201.simon23a,13,numbered_open_question,,"heuristic from question, article title, publisher CCS and venue"
TCS-2340,"Does there exist an α > 1/5 such that for every connected d-regular graph G on n vertices and every vertex u of G, a […]",Graph theory and graph algorithms,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ICALP,Open Question 3; PDF page 2,"Sauerwald, Thomas; Sun, He; Vagnozzi, Danny",https://doi.org/10.4230/LIPIcs.ICALP.2023.103,https://drops.dagstuhl.de/storage/00lipics/lipics-vol261-icalp2023/LIPIcs.ICALP.2023.103/LIPIcs.ICALP.2023.103.pdf#page=2,,The Support of Open Versus Closed Random Walks,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"Does there exist an α > 1/5 such that for every connected d-regular graph G on n vertices and every vertex u of G, a […]",True,3e2f2c7015511867,10.4230/LIPIcs.ICALP.2023.103,2,numbered_open_question,multiple_question_sentences,"heuristic from question, article title, publisher CCS and venue"
TCS-2341,"For odd k, what is the largest constant ck such that, for every n-node graph and parameter f = O(nck ), there is an f […]",Graph theory and graph algorithms,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ITCS,Open Question 13; PDF page 6,"Bodwin, Greg; Dinitz, Michael; Nazari, Yasamin",https://doi.org/10.4230/LIPIcs.ITCS.2023.20,https://drops.dagstuhl.de/storage/00lipics/lipics-vol251-itcs2023/LIPIcs.ITCS.2023.20/LIPIcs.ITCS.2023.20.pdf#page=6,,Epic Fail: Emulators Can Tolerate Polynomially Many Edge Faults for Free,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"For odd k, what is the largest constant ck such that, for every n-node graph and parameter f = O(nck ), there is an f […]",True,3d88441d20aed4ac,10.4230/LIPIcs.ITCS.2023.20,6,numbered_open_question,multiple_question_sentences,"heuristic from question, article title, publisher CCS and venue"
TCS-2342,Prove exponential lower bounds for constant-depth arithmetic formulas.,Algebraic and numerical computation,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ICALP,Open Problem 2; PDF page 2,"Amireddy, Prashanth; Garg, Ankit; Kayal, Neeraj; Saha, Chandan; Thankey, Bhargav",https://doi.org/10.4230/LIPIcs.ICALP.2023.12,https://drops.dagstuhl.de/storage/00lipics/lipics-vol261-icalp2023/LIPIcs.ICALP.2023.12/LIPIcs.ICALP.2023.12.pdf#page=2,,Low-Depth Arithmetic Circuit Lower Bounds: Bypassing Set-Multilinearization,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,Prove exponential lower bounds for constant-depth arithmetic formulas.,False,7d4c19818b77ad97,10.4230/LIPIcs.ICALP.2023.12,2,numbered_open_question,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-2343,Is there a Boolean matrix MN ×N with R(M ) = O(1) and ∥M ∥γ2 = N Ω(1) ?,Communication complexity,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,CCC,Question 5; PDF page 15,"Cheung, Tsun-Ming; Hatami, Hamed; Hosseini, Kaave; Shirley, Morgan",https://doi.org/10.4230/LIPIcs.CCC.2023.1,https://drops.dagstuhl.de/storage/00lipics/lipics-vol264-ccc2023/LIPIcs.CCC.2023.1/LIPIcs.CCC.2023.1.pdf#page=15,,Separation of the Factorization Norm and Randomized Communication Complexity,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,Is there a Boolean matrix MN ×N with R(M ) = O(1) and ∥M ∥γ2 = N Ω(1) ?,False,45f31eea7f02162f,10.4230/LIPIcs.CCC.2023.1,15,numbered_unresolved_statement,,"heuristic from question, article title, publisher CCS and venue"
TCS-2344,"In particular, considering k as a parameter, is the problem in XP?",Graph theory and graph algorithms,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ESA,Question 2; PDF page 14,"Rutter, Ignaz; Stumpf, Peter",https://doi.org/10.4230/LIPIcs.ESA.2023.90,https://drops.dagstuhl.de/storage/00lipics/lipics-vol274-esa2023/LIPIcs.ESA.2023.90/LIPIcs.ESA.2023.90.pdf#page=14,,Simultaneous Representation of Interval Graphs in the Sunflower Case,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"In particular, considering k as a parameter, is the problem in XP?",False,4912042865b8d46d,10.4230/LIPIcs.ESA.2023.90,14,numbered_unresolved_statement,requires_source_context; multiple_question_sentences,"heuristic from question, article title, publisher CCS and venue"
TCS-2345,What can we say about the structure of commutators of multilinear bounded-read arithmetic formulae?,Property testing and distribution learning,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,FSTTCS,Conjecture 43; PDF page 15,"Bisht, Pranav; Gupta, Nikhil; Volkovich, Ilya",https://doi.org/10.4230/LIPIcs.FSTTCS.2023.9,https://drops.dagstuhl.de/storage/00lipics/lipics-vol284-fsttcs2023/LIPIcs.FSTTCS.2023.9/LIPIcs.FSTTCS.2023.9.pdf#page=15,,Towards Identity Testing for Sums of Products of Read-Once and Multilinear Bounded-Read Formulae,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,What can we say about the structure of commutators of multilinear bounded-read arithmetic formulae?,False,943d5e1fe9682976,10.4230/LIPIcs.FSTTCS.2023.9,15,numbered_unresolved_statement,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-2346,Do there exist for every t ≥ 3 graphs G and H such that G ≃Lt−1 H and G ̸≃SA t H?,Graph theory and graph algorithms,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ICALP,Question 40; PDF page 16,"Roberson, David E.; Seppelt, Tim",https://doi.org/10.4230/LIPIcs.ICALP.2023.101,https://drops.dagstuhl.de/storage/00lipics/lipics-vol261-icalp2023/LIPIcs.ICALP.2023.101/LIPIcs.ICALP.2023.101.pdf#page=16,,Lasserre Hierarchy for Graph Isomorphism and Homomorphism Indistinguishability,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,Do there exist for every t ≥ 3 graphs G and H such that G ≃Lt−1 H and G ̸≃SA t H?,False,c9e293ec8d53896a,10.4230/LIPIcs.ICALP.2023.101,16,numbered_unresolved_statement,,"heuristic from question, article title, publisher CCS and venue"
TCS-2347,"For k > 1, is the semantic tree-width k problem ExpSpace-complete?",Approximation algorithms,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ICDT,Question 7.1; PDF page 17,"Figueira, Diego; Morvan, Rémi",https://doi.org/10.4230/LIPIcs.ICDT.2023.15,https://drops.dagstuhl.de/storage/00lipics/lipics-vol255-icdt2023/LIPIcs.ICDT.2023.15/LIPIcs.ICDT.2023.15.pdf#page=17,,Approximation and Semantic Tree-Width of Conjunctive Regular Path Queries,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"For k > 1, is the semantic tree-width k problem ExpSpace-complete?",False,060032983097ddb8,10.4230/LIPIcs.ICDT.2023.15,17,numbered_unresolved_statement,,"heuristic from question, article title, publisher CCS and venue"
TCS-2348,"Is it true that for every Lie group G, the exponent of matrix multiplication is at most ω(G)?",Algebraic and numerical computation,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ITCS,Question 4.2; PDF page 10,"Blasiak, Jonah; Cohn, Henry; Grochow, Joshua A.; Pratt, Kevin; Umans, Chris",https://doi.org/10.4230/LIPIcs.ITCS.2023.19,https://drops.dagstuhl.de/storage/00lipics/lipics-vol251-itcs2023/LIPIcs.ITCS.2023.19/LIPIcs.ITCS.2023.19.pdf#page=10,,Matrix Multiplication via Matrix Groups,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"Is it true that for every Lie group G, the exponent of matrix multiplication is at most ω(G)?",False,a9cfd2c8eb7f9c30,10.4230/LIPIcs.ITCS.2023.19,10,numbered_unresolved_statement,,"heuristic from question, article title, publisher CCS and venue"
TCS-2349,Is there a poly(k)-query algorithm for property testing stabilizer-extent-k states?,Quantum computation,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ITCS,Question 26; PDF page 15,"Grewal, Sabee; Iyer, Vishnu; Kretschmer, William; Liang, Daniel",https://doi.org/10.4230/LIPIcs.ITCS.2023.64,https://drops.dagstuhl.de/storage/00lipics/lipics-vol251-itcs2023/LIPIcs.ITCS.2023.64/LIPIcs.ITCS.2023.64.pdf#page=15,,Low-Stabilizer-Complexity Quantum States Are Not Pseudorandom,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,Is there a poly(k)-query algorithm for property testing stabilizer-extent-k states?,False,7aa36cf4ae83ab8e,10.4230/LIPIcs.ITCS.2023.64,15,numbered_unresolved_statement,multiple_question_sentences,"heuristic from question, article title, publisher CCS and venue"
TCS-2350,"What is LG ACd (WordG,k ) for a finite group G?",General algorithm design,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ITCS,Question 31; PDF page 22,"He, William; Rossman, Benjamin",https://doi.org/10.4230/LIPIcs.ITCS.2023.68,https://drops.dagstuhl.de/storage/00lipics/lipics-vol251-itcs2023/LIPIcs.ITCS.2023.68/LIPIcs.ITCS.2023.68.pdf#page=22,,Symmetric Formulas for Products of Permutations,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"What is LG ACd (WordG,k ) for a finite group G?",False,298819c029f275aa,10.4230/LIPIcs.ITCS.2023.68,22,numbered_unresolved_statement,,"heuristic from question, article title, publisher CCS and venue"
TCS-2351,"Then, does ∆ also have short pp-definitions?",General algorithm design,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,MFCS,Question 25; PDF page 11,"Bulín, Jakub; Kompatscher, Michael",https://doi.org/10.4230/LIPIcs.MFCS.2023.28,https://drops.dagstuhl.de/storage/00lipics/lipics-vol272-mfcs2023/LIPIcs.MFCS.2023.28/LIPIcs.MFCS.2023.28.pdf#page=11,,Short Definitions in Constraint Languages,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"Then, does ∆ also have short pp-definitions?",False,7bd53338188e03bf,10.4230/LIPIcs.MFCS.2023.28,11,numbered_unresolved_statement,,"heuristic from question, article title, publisher CCS and venue"
TCS-2352,"In particular, is CnR FPT parameterized by treewidth?",Parameterized and exact algorithms,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,MFCS,Question 36; PDF page 14,"Gahlawat, Harmender; Zehavi, Meirav",https://doi.org/10.4230/LIPIcs.MFCS.2023.49,https://drops.dagstuhl.de/storage/00lipics/lipics-vol272-mfcs2023/LIPIcs.MFCS.2023.49/LIPIcs.MFCS.2023.49.pdf#page=14,,Parameterized Analysis of the Cops and Robber Game,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"In particular, is CnR FPT parameterized by treewidth?",False,470a99fbcd5c6785,10.4230/LIPIcs.MFCS.2023.49,14,numbered_unresolved_statement,,"heuristic from question, article title, publisher CCS and venue"
TCS-2353,"How hard is it, given a hypergraph H and a number k, to determine whether ehw(H) ⩽ k?",Enumeration and counting,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,MFCS,Unresolved-question passage on page 14; PDF page 14,"Scheidt, Benjamin; Schweikardt, Nicole",https://doi.org/10.4230/LIPIcs.MFCS.2023.79,https://drops.dagstuhl.de/storage/00lipics/lipics-vol272-mfcs2023/LIPIcs.MFCS.2023.79/LIPIcs.MFCS.2023.79.pdf#page=14,,Counting Homomorphisms from Hypergraphs of Bounded Generalised Hypertree Width: A Logical Characterisation,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"How hard is it, given a hypergraph H and a number k, to determine whether ehw(H) ⩽ k?",False,8c2e8526e8e2ab08,10.4230/LIPIcs.MFCS.2023.79,14,explicit_unresolved_passage,requires_source_context; multiple_question_sentences,"heuristic from question, article title, publisher CCS and venue"
TCS-2354,"Does Capacitated Sum of Radii admit a polynomial time constantapproximation algorithm, even with uniform capacities?",Parameterized and exact algorithms,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,SoCG,Question 1; PDF page 12,"Bandyapadhyay, Sayan; Lochet, William; Saurabh, Saket",https://doi.org/10.4230/LIPIcs.SoCG.2023.12,https://drops.dagstuhl.de/storage/00lipics/lipics-vol258-socg2023/LIPIcs.SoCG.2023.12/LIPIcs.SoCG.2023.12.pdf#page=12,,FPT Constant-Approximations for Capacitated Clustering to Minimize the Sum of Cluster Radii,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"Does Capacitated Sum of Radii admit a polynomial time constantapproximation algorithm, even with uniform capacities?",False,0f295e4139e8b362,10.4230/LIPIcs.SoCG.2023.12,12,numbered_unresolved_statement,,"heuristic from question, article title, publisher CCS and venue"
TCS-2355,Is there a lens space other than the 3-sphere that admits infinitely many triangulations with no core edges?,Computational geometry,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,SoCG,Question 17; PDF page 14,"Burton, Benjamin A.; He, Alexander",https://doi.org/10.4230/LIPIcs.SoCG.2023.21,https://drops.dagstuhl.de/storage/00lipics/lipics-vol258-socg2023/LIPIcs.SoCG.2023.21/LIPIcs.SoCG.2023.21.pdf#page=14,,Finding Large Counterexamples by Selectively Exploring the Pachner Graph,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,Is there a lens space other than the 3-sphere that admits infinitely many triangulations with no core edges?,False,117c39b6e54981ab,10.4230/LIPIcs.SoCG.2023.21,14,numbered_unresolved_statement,,"heuristic from question, article title, publisher CCS and venue"
TCS-2356,What is the complexity of computing the treewidth of a 3-manifold?,Graph theory and graph algorithms,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,SoCG,Question 2; PDF page 16,"Huszár, Kristóf; Spreer, Jonathan",https://doi.org/10.4230/LIPIcs.SoCG.2023.42,https://drops.dagstuhl.de/storage/00lipics/lipics-vol258-socg2023/LIPIcs.SoCG.2023.42/LIPIcs.SoCG.2023.42.pdf#page=16,,On the Width of Complicated JSJ Decompositions,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,What is the complexity of computing the treewidth of a 3-manifold?,False,3d2260dcd8163fb5,10.4230/LIPIcs.SoCG.2023.42,16,numbered_unresolved_statement,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-2357,Can we completely characterize all graphs for which a Gioan-type theorem holds for drawings with the same ERS?,"Rewriting, lambda calculus and semantics",source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,SoCG,Question 1; PDF page 14,"Aichholzer, Oswin; Chiu, Man-Kwun; Hoang, Hung P.; Hoffmann, Michael; Kynčl, Jan; Maus, Yannic; Vogtenhuber, Birgit; Weinberger, Alexandra",https://doi.org/10.4230/LIPIcs.SoCG.2023.6,https://drops.dagstuhl.de/storage/00lipics/lipics-vol258-socg2023/LIPIcs.SoCG.2023.6/LIPIcs.SoCG.2023.6.pdf#page=14,,Drawings of Complete Multipartite Graphs up to Triangle Flips,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,Can we completely characterize all graphs for which a Gioan-type theorem holds for drawings with the same ERS?,False,18fd4031fe89aecc,10.4230/LIPIcs.SoCG.2023.6,14,numbered_unresolved_statement,,"heuristic from question, article title, publisher CCS and venue"
TCS-2358,"Does it hold that rbwt (w) = O(i) when w ∈ {λ ◦ µi (a) | i ≥ 0}, for every pair of morphisms µ […]",Combinatorics and graph polynomials,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,CPM,Question 39; PDF page 16,"Fici, Gabriele; Romana, Giuseppe; Sciortino, Marinella; Urbina, Cristian",https://doi.org/10.4230/LIPIcs.CPM.2023.10,https://drops.dagstuhl.de/storage/00lipics/lipics-vol259-cpm2023/LIPIcs.CPM.2023.10/LIPIcs.CPM.2023.10.pdf#page=16,,On the Impact of Morphisms on BWT-Runs,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"Does it hold that rbwt (w) = O(i) when w ∈ {λ ◦ µi (a) | i ≥ 0}, for every pair of morphisms µ […]",True,07c324230521d93b,10.4230/LIPIcs.CPM.2023.10,16,numbered_unresolved_statement,,"heuristic from question, article title, publisher CCS and venue"
TCS-2359,"Characterising positionality or memory requirements for other general classes of ω-regular objectives, such as those recognised by deterministic co-Büchi automata or by deterministic automata of […]",Automata and formal languages,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,ICALP,Conjecture 15; PDF page 16,"Casares, Antonio; Ohlmann, Pierre",https://doi.org/10.4230/LIPIcs.ICALP.2023.122,https://drops.dagstuhl.de/storage/00lipics/lipics-vol261-icalp2023/LIPIcs.ICALP.2023.122/LIPIcs.ICALP.2023.122.pdf#page=16,,Characterising Memory in Infinite Games,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"Characterising positionality or memory requirements for other general classes of ω-regular objectives, such as those recognised by deterministic co-Büchi automata or by deterministic automata of […]",True,48ec78a6aa0bb9ad,10.4230/LIPIcs.ICALP.2023.122,16,numbered_unresolved_statement,requires_source_context,"heuristic from question, article title, publisher CCS and venue"
TCS-2360,"Does there exists a view synchronisation protocol for the partial synchrony model that achieves the same efficiency bounds as Fever, but which can accommodate unbounded […]",Distributed and local algorithms,source_question_passage,2023,proceedings publication year; later versions and solutions not systematically checked,3,source_passage_current_status_unverified,Automatic extraction found an unresolved-question statement or a question in a concluding section. Interpretation and present open status need individual review.,OPODIS,Question 1; PDF page 15,"Lewis-Pye, Andrew; Abraham, Ittai",https://doi.org/10.4230/LIPIcs.OPODIS.2023.14,https://drops.dagstuhl.de/storage/00lipics/lipics-vol286-opodis2023/LIPIcs.OPODIS.2023.14/LIPIcs.OPODIS.2023.14.pdf#page=15,,Fever: Optimal Responsive View Synchronisation,2026-09-09,"Short source excerpt, at most 25 words. Read it together with the article title and the linked PDF page; omitted text, notation and assumptions are not reconstructed. This row is a research lead, not a verified formal statement.",automatic_source_passage,source_excerpt,conference_paper,"Does there exists a view synchronisation protocol for the partial synchrony model that achieves the same efficiency bounds as Fever, but which can accommodate unbounded […]",True,12dfb017242f2e6c,10.4230/LIPIcs.OPODIS.2023.14,15,numbered_unresolved_statement,,"heuristic from question, article title, publisher CCS and venue"
