id	field	math_spans	before_sha256	after_sha256
TCS-6611	progress.2.text	1	4e6b40baa81d68777787b604e8200f4dda7ca86e329bf273083c95f2077a3351	20a664e1e344e3b3b49ce5c71546499ecd96204aca8fedd6c2667460c3bd7b53
TCS-6611	context_blocks.0.text	1	ff6871a04735ca18a2f72471e4c0f8236298d16e1a7755b30e6d25edbaf0b518	96d134e15f6691642dc7aebc6da6f09ba8b65923a17390bad6d75eb0041bc0ac
TCS-6611	context_blocks.2.text	2	6bbb6c022e6a4bee0180ff66a5ba12959b73f4ba1eb8b471a1967907c99328ec	0032884c0f1cb63b5656caebac0e7fb6c7a4afe389492a666a9b2cc4ddf3fc19
TCS-6611	context_blocks.3.text	1	3508a563db431a014f771557eb17ff861cc5e7cf7f1b3ab30a42fe3b057e702b	61b7a07b8b8ee50cf8891b8438e569a268e4d90f4e12c6718dbf352a752cfd5f
TCS-6611	context_blocks.5.text	1	9d61cbf94582823176d05a940712e50845ba4aeffd1098f560ee8793375f2963	d8dba782815ded532044784301b57a1fbd097ac337077d10a87a83e6af2f47e6
TCS-6612	status_note	1	3d93be0f86fcd3732883cd2d47686ffe1d535999283843e383a0b4180aae3ed4	624ace16c27b8030b0f907dce1dc9cc531ae9396fbeb19f73d8cb1a69a64f35f
TCS-6612	definitions	4	b2cba795c887343d6524928868321cd63e61b578029a68069ed6e35c7b534ad4	bcea25b681735e132f6822c026c897d2406f8e66f09b9aaedbed8da021fdf9b0
TCS-6612	answer_criterion	3	80a722f31d4cc03ba5110e08a4a9a554a14b6da4109ed35ea315a5b1c82a8f3e	1d31524760644844153f9cd1ce4d4cd9ee4a669d2258b84d2070f4b390d43488
TCS-6612	formal	7	86428d139d444ef78f74c820bbc4bc9c2302c03aa67bf6391c12d30f71dc4a94	cda6556b5ce111f529a90db573d0cf53efb916b1551ef61afd6c262eb589c22b
TCS-6612	progress.4.text	2	ad8ed490ee4f0cffdf945a245ac97bf25789fe980226a3720c87cbc93f3fed9a	9e763bd5d9d350d43fea7aa4fe510bf66d2b42b3dfc8e8be0a74fb60b3d0a943
TCS-6612	context_blocks.1.text	2	fb17887dcfb23bdd201bd678c229acf10d3f12b5d2b49f485ea6df36b9f92fd6	3d07146957dde4965e16042299ec525873c86974edbc45c0c91a38fa692e2143
TCS-6612	context_blocks.4.text	2	fc65b66ff6c090384594e2deb219dca660b6ad873f970f2eadc025d91ebc88cf	5d6e4db97e14ed95d874f5842e79668955d669a5e267baba2f79ac700622e509
TCS-6612	context_blocks.5.text	1	3279231dc2bb136ff6bb4cc13620bb155c7b283e87ff6e2efe43d7e10756b079	8694e118cd441a6a2f2a6ae2bd0fb5d87fd20713ed97219cb1c50aebc853acd2
TCS-6613	definitions	10	b28ee1530e414cf66b63d55028f68a83781fa7c750fc27c6175e005cc128c8e8	cbc2de9cccf0bc1a6e89ab9a7257d89c3a7464c120abad538142ffc107986775
TCS-6613	answer_criterion	3	10c540d80636f29e64c3b0b437a8dcef6708963d2e0c03ea0f151bcc90ddcc5e	2252c99ae814974f49394bcc9c4dd6fc3760e76e1bafb0d17828e1654484a0e9
TCS-6613	formal	4	b05321aa5989430fc7a864fd74e7f29a76c1a8ddd46869b0b461d1152068b8a6	3a4bd6cc16a39cb619ca2f4fe46f375d25f2500106e437323f9ea8b954fbca7e
TCS-6613	progress.0.text	1	2dbab5a5107cd2b9afb0ded38d7c4f251f81a3e28be9bc9b83e794644c1177d2	5dd4426918e4bea9dfd1aacd8ebd3492f9ed33caeb541d6a62b8f591a42bd79e
TCS-6613	progress.1.text	1	d90f28c59d343c1bb4869692f0518d0c4bbd5adccca27b13bac214ccf5213e5c	dae3cbdb961e2fe9a7053e64d556583d1fd89c78f1ad669105bd1e3899b8ab75
TCS-6613	progress.2.text	1	c0ba24f205b8c231f9a8162ecea855c735cee04c5b6f9ec70397980c99f03de8	f4b42357035909befbea54782786310deec12befca8bfc338316cbfa2f612ced
TCS-6613	progress.4.text	1	b5742348f3976671a24f4c253228eefec193e495ab1b70fae51e658b138b5594	c2ad18b3a8a580a2454ac56a00e12d86d0239776c3d29153121e48123ed2e638
TCS-6613	context_blocks.2.text	2	8058d5d707563a037fc5543bbb11e825e345a15714c178f713aa4fd67e85b831	d41563536aefaf889ad8aff10205447222acf3dc97a5b01621d24576acc02f67
TCS-6613	context_blocks.3.text	2	e0289750f2b626b0d5d13d4d9be93bc4ed24fd49ca2942a23fdc7c6757fce226	9b60029d305b7f0a421d99c9e05abf54a3c24534c0b541f6464f83f7439c2126
TCS-6613	context_blocks.4.text	3	bc44e9648afe98e3c43f77c709d1315287028865690f317a18fa7643ce804668	ee62b4fd6623d429780bbfac18efec47045ddfd549c43a750acf6ea6829f2fef
TCS-6613	context_blocks.5.text	2	957945dd30a38b77962aebd69d073ea78ab182fbce8672a6c6a7b98f460a977c	80660e57928cd030cc8e516c7b5b1a7072b9639624698d6d42f1bb0c7b5b7189
TCS-6613	context_blocks.6.text	3	a0742dddef104ce90dc4e8164f0eba371eab2d53fa750ef03f0e61a1eba740f1	fe6463dc053ad7430c10a9884b1bbb11bceeec44274b6b4a8a32289823703526
TCS-6614	definitions	10	3c7f1b48908a9a0ac6d932a80546847d98598f0fcc6afb5d98c4b4b24689a47c	4e45c3b36fc82ea2c816679e76211311151350fddda8f3a12014f56e54b75a95
TCS-6614	formal	4	c035678895b23465b400ca6eb90512a915c2f068bac2cef3249e3b40d0b77c70	1d2355f14ec2959bce16924e90518e2d6157b119078ab88b5c4503253397544b
TCS-6614	context_blocks.1.text	2	f0a6714f3c8cc6b9006651d3d03b444f816c260d04867c206e01cbb8e40bfef0	cfcf341702130da5f40cdee218e67c6909bdd39f1f83a9a274e71f5434044f85
TCS-6614	context_blocks.4.text	3	64dd6d10c34db656ebbc996c29cada15784d7c4b1730d37b0a9689b2ebf94d5c	d76f5c86b1bdcc9fb4231da8f6e82ae451637ba49e6e4fc17ac137ba9b9be88c
TCS-6614	context_blocks.5.text	1	6d77c8949e3d81e53d373122de4561b37b159f725338a735e45f14e532540e5b	8e0e8f1fc845412c4932033d87fdf08ee94f088e6bb4c227dcda51d6eff95884
TCS-6616	title	1	d2e6719d28a8427c5bcc0c5a1f7dca29188550bd03528fb446eb43990cdd2dcf	ddb56b2d0c19f1ee2c141a5ceb8b0a3be485aa0e9200b75671ed39ec4c431dd9
TCS-6617	definitions	6	65cf24f5664be0b348773bf60f568fc7010e339f52c94f118b274249d18408cf	b97e8685ed1e5a6fcb2338d0053010d343941c7bb189fcbe486d591219ce449a
TCS-6617	formal	3	b0862e4e89087cd2a96c291aeaa4312f2abcec147cc40c55a2a1932c7ab4dd92	277f9fcac8b42ad0ac32cd1282b4c5d2ed3009d6680364dcb8b78f3d550368b3
TCS-6617	progress.3.text	1	ba556a5ce738e028781b4c9a0c6dde59c4c5b7bfa051a2f39438c030e80ea777	dd9ecd02e1b15516504d53b1d58116fef34c06428f6f5f3ad8f6a2f88b1af74e
TCS-6617	context_blocks.0.text	1	976dcf8bf2596a9870e7ff75373b7630afc30a3ab2431a8d56787861f82a9a87	486ff801929784c159bfa5a0566246f6a8e9047a55a12be64fa6e81bc29760bc
TCS-6617	context_blocks.3.text	2	009aa5e688fa3d5eb59c9d02c733bd18a53b8dafc927eca4b58390e6c2cb4060	5f52b820ace4a403b0bb9c0999e308f83cc8eda5c4a251548b5412618561f2c7
TCS-6617	context_blocks.4.text	1	32fa1dd7fc78bc0b2a406f9018f376771ffd09b95686dd444410bff37044d3b7	338764ae23b9ccf25a5cf4130934330a837ccf82c114c61528fba7a89e3f93b4
TCS-6618	definitions	11	f54409d16b87df4d78c59a67cbb13d68d80afbbda2590b37b132f609626d9f48	2b14b0de36ad833ed1d08581af914344846fb18c89b37479410771c861dbdffa
TCS-6618	formal	6	a1e2c098e2048b9ffaa777eec3fe46e62862701c01da009194afbc025efd8529	a4514c799d84b69b059fbfa4c5bf014972bbab60a81cb6e473f4fc4736efc242
TCS-6618	working_summary.sentences.2	1	1eec3dfeedfb7e61ddeb2d7199b8234d6d4247a38c116e02e47a29e091978107	d9da77c12823b510299668a05577ddcab37067717565fd037a0708578147478b
TCS-6618	context_blocks.0.text	2	2df643e18ef9eb8cbb740dd324ca4894b12d2ce2624e7ca4ef968549c5879b8d	6ddadb97eb158d1243e75bdc24d0e55db9f6e1eac84b913cd6edf88449185343
TCS-6618	context_blocks.1.text	1	c766d6daf97776c05b1cabffb8a27ded96b58f7108adb3c728303121de72c894	bd1ab0ba97d60e4e868bb36842ce0a8efa0473c546f81c08bd46ae9641044613
TCS-6618	context_blocks.2.text	1	490c2b715091f31389918d6ec3e41af4e1138a88aaa0fa3d18d067a0e8845d49	5bc46b19b3b7792e5343f0672802b037d57d5f27413d95e8149bf45d2eccbbe6
TCS-6618	context_blocks.4.text	3	2b7f2a9416414d19f850c5a6b751050ce8bb411b27a7c44d9ae1e316dc3d77fe	ee1055415f034c154adccf4d91d0423488f16c95d83616a4b0a84dd1eb27ea01
TCS-6619	definitions	8	0cc46bb10f21a824d68c04a5d85569108fc2a428dfaaf4f8cc852ce4c06bf8fb	ba4408e242feb31e7e94dc5da6b09cfbcbc31b9bb149b70accbf514a40867fd2
TCS-6619	answer_criterion	1	efd622d733e9f8193940494b2f743690fe50023c024e3a1a15685cc49bf27160	58be3cfc4281dc46f0e07af83dd026808b5318e30034d2c70b509fcb8b3b675c
TCS-6619	formal	4	cdf0fca56057f06fe5d69b3bf97f681c8e94e66b276cc38b9f8a5e78790053fc	8119f9af2dbd1d2ae5326e03f76948e22f2a828ebe20a9bad8a7ca5a1fd816dc
TCS-6619	progress.0.text	1	c859d2b31d7522cc9453d499031274106a5ea5fe0498ca55dc68e5b02a025bab	7894933260fbad7581eebf898c574c720d6d5480a0fb017efb48c4537de18443
TCS-6619	progress.2.text	1	b69f1262d56f15cf63372638e4702d147ea76958b7db8a127971d32243ff3ac7	b6cc9dc8718ea6b5fb4c8bb3faa9e004c22a8139473bf9c7da4b87147c00abc6
TCS-6619	progress.3.text	2	c4fb06c3ca5f1600181aa37cd789ef0ca3a66a9e63c269c3e71c21b0627ed960	37f84a996424a65f193e94d41d63b5c29de06e67f8c3bda203e566f2fb756440
TCS-6619	progress.4.text	1	2fd2ba85a24af0869b64641085382d60ad169a7a1bf6c341850364bea5db920a	899cf48b423dd73538bf2e2002d7ee74f29181fa3447b49580d9d50c284a2f7e
TCS-6619	context_blocks.0.text	2	d2cf418cae4488b8420e077875a883947c45992b692b86e04e44af8bc1f1871a	712ece0de7bb8008ba60d7c39c30c58bb799cdc162a6ab0d9b426c14c937b226
TCS-6619	context_blocks.1.text	5	08b38812a4a5ce289fed97384f43456b36db0fa238529026ff15d6dcc0f7f8c7	c3b8ddd33d585f883a20bacc3c31f7d2a2228a6951c5693eabcd7f2771c789b1
TCS-6619	context_blocks.3.text	1	abfb6dc993f78be7c4a5295f1904a1e1185db685480cea6cc791f7d169d70ca7	7518a9bb796df2c9faa6109fda602ccd0e90af18dd41925779a7dc463380a0be
TCS-6619	context_blocks.4.text	2	803b3646555b938dad367e3b4b54e2c2160a71ea416a545e79cd82113ba47667	653bf084a7532c4f78f4378dab32d1735d3ca16596b2f4f4c2b3b9db1843e0e5
TCS-6619	context_blocks.5.text	2	ecc2ee8f6fca907bc6403e252a74d551a550206380f1dc3954af4c4d1f35ddff	a4c53980704185932c410c44e3cd148be96f6da7eeee7edd8527911370a53c4a
TCS-6619	context_blocks.7.text	1	437e6acb5c988064671d63364c6d544620686951b550cb26513a22b5bfe964c6	c2194dec82f24586593e8b208395fcc6190fe73c0cd77e7003ce086210c2ee16
TCS-6619	context_blocks.8.text	2	6aa36d008f67ec9ab7c7aaaef8bf9c03d1371cfc53ccb9828e9bd96025900da8	d414e9a0ea1d5d7366708cd7456107c181263a2d44097f7be1d71a5312078ade
TCS-6619	context_blocks.10.text	1	c1574a487794bbb7d61d1b87f37e60644b91ae7fae9205c1de5503d671114fa6	0cad6142927ad46a41d68fbd0084dd979f1652d851dd0607e42c60a72fb1fbbe
TCS-6620	working_summary.sentences.1	2	5bc19cb0bbf8f62df3f68fa4289714d15d47a6d6a3e720a704fd204e18af0f51	399e6c4d26bb148d81a5d9869af7affe73a9ffe1b1983f748fb285f63b9b4343
TCS-6621	title	1	12a3dfece74fcb8b5893a2b29062d546ab37bae7217ad773492ba250c18e732f	a4a1850eee5fb5ca145d49a120a712ef90bc38a3cbe4305607a867ac420e1527
TCS-6621	status_note	1	f07c97c05101d167d81ba60ccc2b6d3464dc3117047081e138fc94f040a3caf3	180c781ea6cd99592b63bf8c0a6e85d5ae582daa3893b8c9fc306e8d5dfdc165
TCS-6621	definitions	10	dac00cf9c305d3a4f9697c29211ca2109e92338eb87978f25d42264debd05ad6	fc9f4dc79d029069a98552db0ec0590f8dfdde710b444534294243e9e21c8ff6
TCS-6621	formal	4	9237f890c2d719cde94416b20026845fedbf26c0b4451b0809c1ed47a9c4b095	4cbe351152550bf093a4f0c761173d788a59ecfe9569d0adcd19f099ba1c95eb
TCS-6621	progress.0.text	1	fac024f612954eaff099474f0cf4c55cb32252f934db55c2efba51b1119d0213	b23719e90e58142e3600193392896a56e4e7788dacfb06f5a28b22406a19dc1f
TCS-6621	progress.1.text	1	c45b2f25286c24452b986831a3f6865c3ea4100674a551e038e984c47f312c6f	3e9dc65edfb1cb4addf8cd227d34fb838c931a9ec0cdeda941215988d95d13ba
TCS-6621	progress.2.text	1	807396bb1fad20fc539cbfaf5a1f8055ba842b06dff91f1e54ff82d6e44bd2a6	673b6306e9b8d6c72e24f73f8a0470f71df152c883cf87048b09f7814f9c31c5
TCS-6621	progress.3.text	1	cf727618a7d0f12bd30a9dc6848977de8a34f7801043b16d63ad828936a774b4	e29737743c4b23dc0c1a8601f072a9a02cf6c1f9f662531685f0046a6a1ed820
TCS-6621	progress.4.text	2	c0eb4ccf68b038ff2c86b2a51999d70192b25e309bd58337dd88cbd93b0c498f	47ace208f288ecaec28bc90b727017e78d98689229f1a2834df00ccd45afc569
TCS-6621	progress.5.text	1	6cf3866b2140a1974129d2bfaf9085be726d12d958ac085b7b05967852438574	134b402d3402209c03ecb3d9d04d7d205b028291216f3f9affbf0b49e5246b73
TCS-6621	context_blocks.1.text	4	bc9130ee6ef14f2c7ad78c6727788d663051d8849942237687ec526bfd486d47	233c9fc97ec9b2f354e43c2da3acb5fe583d75f5292fd351c4c1b6df950e5be7
TCS-6621	context_blocks.3.text	2	315f28ac8bd8dd8d6aff7df26d3d6d9b8845ed0ba4307c352b6d36c6f1f9cc35	3b24f6560b236dcc2311e2561743c550c4b8e88682593d57e7c13bb564699195
TCS-6621	context_blocks.4.text	4	cde5c019b7d09ad737f0e4c779363a2d2082d738f1df091d27852721df254062	3a7ab51f90db58dd23be749d20a1e5eba1676e536662bc404a3589703273f57e
TCS-6621	context_blocks.5.text	5	39b8572ae8e1af49ff4534a4166fa57c43fa4d47d0b89b0ed4f257ca839f582d	aad9687351a925b05aa88496345bdf235f853b5794cc4154d7cdb14e4db193ba
TCS-6621	context_blocks.6.text	6	9a9a1cb88a6f51bb084dc49b5d04a901300eb8a74c0703d3011644a1ccc17283	f90e95db73b8bab546aed06f2f5d4b23bd3145508395323040f8659ec81d148b
TCS-6621	context_blocks.7.text	3	ad9886fc856ff8891d0216666027ad179aa0a10b71b00a19ca8555a39905eb70	897c7bdfc18e2c58e306a8118435d0c72dbe4ad549a676f637c80b278b3e927d
TCS-6621	context_blocks.8.text	8	7855125a4af2d4dffdbb3e6128f55f37f79ec402c491dfb0c28f6b3e35ce8df9	ed38c37bfaf06079f094055e812ee30eeae800b63f9511c38966792a48af5aef
TCS-6621	context_blocks.9.text	1	d34be1b0081e662cf243bcdd9057809abfa865d06faf30336318546d70e3d835	83c171638f51b2d2a1f1fea471a0fcae95fbcd205490800ab5b6ff1437af4366
TCS-6621	references.2.title	1	386b3406498d2f6fa0e3dfceab2a556cd434373b8c722033aae31f0ff9ccf7fc	f2f0ce7e8872a295e42afb9fd98ace1f1c4c5e7980b59d0f1a8297874b342f64
TCS-6622	definitions	13	16ed21513bbad31a331d8aa76816e0d08b8780624564e3e39e4198171fafefef	8a55539e81c18470e80e9d3712e58a8b9d7dc670a7dd2e7b73b7b3edf79ce924
TCS-6622	answer_criterion	2	7e1c6019693e43a16c888c6d5668b80b728ca42cb13c40f2c6ef28dbb4e8f032	603f2e28a5e15e6e9eb0f3ec2999dd41f880dca6ca2a22bf87beee1cbbe84c4b
TCS-6622	formal	5	96ba511d3b78907902f3a83832d41ddfd3fdd06edf5f868ff43205b937fca4a5	46e31220e4a8ddb069f7843196640c69a5882d1368a1a44a91f5f872e0c24c9d
TCS-6622	context_blocks.0.text	2	359260cc210a1712a46d3da15b0b8735eea8bde93f259245b2b09eee84e8ffcb	2f20b424415032c0da674d2c233d801808fcaf4ebf1a18966a6dd2a9327d0354
TCS-6622	context_blocks.2.text	3	26d38009fd117c05b90af48402d2dddb3b94b677166ddd5b2e090a83316a5326	bcd40fa0fe472363c35d837136055f4136b11ad3cb709abeb2531f1c09ea6a78
TCS-6623	definitions	12	433d6dadf078c92a032780af8b6dbfaf60f36891a35c19f176d1e9ec130aabaf	7cbee731a22718fb557405338fbf0190f4e490dbcaab563712b9c92b5e20a36a
TCS-6623	answer_criterion	5	e2a86a5ae755644cec64b08ce96945968a1b6c3c284c91089b2a7eae47791411	71f79f5d6474ea795ad562416ff2dd9a53ff553d4b8438a41b0dd132d32608d3
TCS-6623	formal	3	4a71dc6305652608cfd1110a2d12eb2a371eb3b7846158450a115d8bbdde22b1	1439b54851052a1f7e4f2797a14309ced2d2ea47bf709dd5073dfa4293ed3e9f
TCS-6623	progress.0.text	1	95c2e45bcd17db753a9b4468f9a743e2fe0f93e4a77093bbbf1db814a62eb6b0	0919b544117c60406ffa7b9213cf9597c5a0469442de33a5948acbbff527c24d
TCS-6623	progress.1.text	1	af7a8a85cd7e6cee4769522004b9c460d4a3cfe3e27772293114483fd2e11d52	f81f9c3cd0ea7e6bbf187f3a7cca1fe0f8b563e0e7c74749205a934d4275512d
TCS-6623	progress.3.text	1	ab472b0d4f33d6bcd58f378918ab0da6e54ddb5b9e351177ca4e376138644ff3	e0edb98007c6602a602dbcdbb4fc4f9b69f39717d2925f5131ade476f60aefb5
TCS-6623	progress.4.text	1	904f01969a6e1e5904931dce337156798b4ff68f42931ddfc866df3aab7a834b	5370d8a507db40e48251bd6cb60dd0c7a54a404a81483c9ada074b121152fb32
TCS-6623	context_blocks.2.text	1	1e55f899a2becad32381761937ec882b922a6f1db80961e0d7019d75f553093e	1582d12ad18deccb0860ece38bf458af2dfaf3cb6d7397178becb89a9151b7c9
TCS-6623	context_blocks.3.text	1	6ae8ecb3a6314e25cde4472e4dde87efe4ac87bfe819b02801d80ff8e0d5d3d0	468f2d8a4fe1b388ceffbd4a1563a1ef6a8902a86db8598edb2030723713a5c7
TCS-6623	context_blocks.4.text	1	5d9592523ac42525e9aebb041323bfe487a3d0819993e0ae9ab52eeac1489f08	8d2a836cd093f2dce9223d49fd85978186286433651d525b014046263f87b3f1
TCS-6623	context_blocks.5.text	2	ae852ffeb2030a5587bcdc9fe82b4c53048dd7866309421494e2e4b4c01ae78a	ea13c53cd62d0c8908d57b7d596f19cf3c4311c09295e63a391e286f5603108d
TCS-6623	context_blocks.8.text	1	594049d2c7279a2cd52d411b09632f8cc3ce29eb25e3da6cc498d4a722ed9736	39e82d388d5ff101faac171e1f74ef543997e51fb7a57fa948dc5d4f325f15ef
TCS-6623	context_blocks.9.text	1	9fe59cad7edc15ded562c64c02977df73eff61781e427353c8a9da13b4c6482f	89a0c871d823bd9f7c5d7fdb1fa57ca131211ea3aa9d08c4d73575d2552f70f1
TCS-6624	title	1	3572f49fecf8d3e98d62f4a4a6e967368013c7010b99ad80d1e25ad126670b1b	b333db0a9134e5e82b734e4f21d7c18b548ff2c334b0d1f00358630f7fab3624
TCS-6624	status_note	2	13c6fd307a9381c900a2a2e60d7660dd471e9a0d188a7d1f554476afd63c884a	7c122f72d55cda189f6a2b502496399065c93383a268f2901acc5df3faa0c488
TCS-6624	definitions	7	080b6454a93d5336c58686ce92cc86c0a728877d9e1306a9fb7329e92351ce13	fc91a71243ac4b03157d567308cb60d8360494e4fc3ed587525e08e39072e408
TCS-6624	formal	5	bc2118af44a8c5ba9a1fbfd33a8c4c50c9a6643ab9ab74ea8dfc64456463b32c	a39d027dbb14c8d16b14c60e3423ab797a80c0326b79eab2bca3802222e3c73d
TCS-6624	progress.0.text	1	bd28c82a91a4142bcf575cb1540f9241b12e4e2a570923b8013ce7d2d95d38f7	6a77e0220147ef9f0a7a80e5f6aac78484fb1296ca645c258d4c5980ed1a77fe
TCS-6624	progress.3.text	2	f1a8ed9ceb968a72844ec4a2cb2ab262a2bb62bfadd8d7fe135b7f2630b9b6bb	d41d905b4a89e95406b7fc53db6ea5f4bf9ef651f4c015c0f5d9f04abe1080bd
TCS-6624	progress.5.text	1	e7fbce9bb9b44b4b49be3027c79a3834a716ddde8719fd4c696c938738744312	27f45d152440787ba0144fde6d86ac494bb88c65df24bc716ae9c84a54d54055
TCS-6624	context_blocks.2.text	3	860abc76257e2b0e78f4520c80c92799a9b33ed5dfa8c29aba4c167ec5b47ade	9bea631c39467605f0e01768b785bcc315041803054c34728617b232f4c0655f
TCS-6624	context_blocks.3.text	2	3fd146b74db1e3c0e90ff966aaa1b5f7bc4736a78aeac0a1a9809c58b5b96c34	3c7ddb29dc97f82fb5e6f44cf32e0e32bc2c02f4c0665eae44baef82348661c7
TCS-6624	context_blocks.4.text	2	9c151a539e8a6a6fd87de16d5782cfbf8535f3c5944f92ce147a9a46e794d7aa	d76f49d9c4e1efb1164e521c246edd96e4dea5fd5335d2147357f995051cec8f
TCS-6624	context_blocks.5.text	5	44cf5f4b70fd99a89b27d4b25f0a47414a5e3d0bec12bf7120f4fb8d2e116833	2270b7274d2b5e566cc5a772848d1ecea2dba1cd1b7408b556d135127ea76215
TCS-6624	context_blocks.6.text	3	569e17a111e09225a295f1fd46f70f0e697e852e2782357612bb873e371c28fb	7555d299cce20fb398904309b1525e605a319234e6cf7ce04a271011425be6bc
TCS-6624	context_blocks.7.text	3	8e2887cfd8e9f0e8f76222b3ef93020f42f8992dc61b7275b9fc476be0604deb	98faacc88cd0e36fadfa02e99dedc9bbd7a64a077d1707a6659137906bb6a201
TCS-6624	context_blocks.11.text	6	497d34254e468a6fef118d050636118835ba2051ed00c4c42f3e641d8d262afa	62ec37265a1838d25cce8ed4d2c99c7d952184856a5df6dd304c2d15d9d3e6c2
TCS-6625	definitions	7	7d7af40f7ecbdee35cc446cfe0e9d6c5eb0f7fdf96cc9ec1425e3bd20d75986e	3e569f617b82b57cbae55831e984621cd0cc9fbd127744577aeb3183c887043f
TCS-6625	formal	6	76be75966898852918599ba49372423aac1eb3218f9cd2d8484e59a3f6774ad2	4df9e19fa6255acd3567501d76c752cbf7814ea7756730a39a4649592c59bbab
TCS-6625	progress.0.text	1	c11d28642ed6267a5cfc282d51cf4f559147fd766fe47a25b0a6beb8fa4c143e	9f779439b453a1aa192bbd0e863ac51da953dec3609965b802f7f2432521bf9b
TCS-6625	progress.3.text	1	e9c7cb02ae5a6a7f4c1a35a977c002fe2ce68b919bddb818c5ade9755ff29bf9	8ef2f99b18aa44a4e4667af52c3bbff2423290a67a283a6fb8ddbff3af14b80f
TCS-6625	context_blocks.1.text	1	b4bb6010d3f436ce4d90ffe15e2c14cd28019dc9ebec70e83a82dc8a4c50bf50	fca4d7b49a120ef1ab616012dce98eef02290ec6616029f5c219685a872dafe9
TCS-6625	context_blocks.3.text	2	c3afbbce8f1478d4a0f7ffcd4f73ead0a4c1c72e7b8a2e1347970b2990ae545b	7d2dcf3464696eef2932276d7706277e2e9d717f33d2e57d38bdd13f2fe394de
TCS-6625	context_blocks.5.text	2	438ca6815933069947135316c07b8511c5938b9aa3c5599f254c581a4398ba68	ec2aae64005cbc6566d4d998035016d4d732253aa6ca39792c4c0866cdcaa3e8
TCS-6626	definitions	11	d8f1850dbf16f5ed4a690f7cd267db98a551eaf9e39191e245bb878d649a5db4	5fa5b928e884ce45299e03e7df76e5e12c172a4a736a727e797469eacd9c571b
TCS-6626	progress.0.text	1	60c966816b44037a749b312a9f44c56ef460e2c560c9baef3f915e3a8efdf43d	37b3eda6f77a64052a0a830e4c2d9e3823616ef58b5fa88d52e37d44356d6711
TCS-6626	progress.1.text	1	1e824663e5b91872a2df09ed40ffc5aa8efadb38af0319493cbb985ed40f3f27	63a991e5ce44d5dd9880d617887090e7d3bb5992e8538d8b28db67f74ca4fc29
TCS-6626	progress.3.text	1	9e3bd7d4bef1e0bde5691a7cca0dbdc513b29552ea5dec46d981cf440c00b195	ee42c972a79105848a8b9edb5941f3012f74b193b3fe13822f90f708801d144c
TCS-6626	progress.4.text	2	9783520bcca05eb3e0be956f564fd4798b68d3ef24aa9ed29bac6435d150a8e9	70f5251562fb6a6db1ca2e76ad28cbe240b948322ec6565ea3c2daabd88112ad
TCS-6626	context_blocks.1.text	1	a79aae4d237f5e1c1d97b955d743ca68fb72cdf22800062ec8c5b753677b0735	3ed4620be67022c4dc81bf95b150ff009c2f9d03fc605c8c74c8eb59e40d0f8c
TCS-6626	context_blocks.2.text	1	14c3cc395cd8cfbfbbda76c91ce4b279a1582fca76d0b9cceed8760cb23be9de	cb22b252c41f404c6aa8f984b193e0309d00476f2ff668ddbbce29b7944a4649
TCS-6626	context_blocks.3.text	1	4209e8f860e0012118bb1a0f572e99d4aa31660fb830a91490da7b03fbc9f4ad	0db789d381ebf47166674422e12c4e1a391059d8003a42a6cb25088e802b5c19
TCS-6626	context_blocks.4.text	1	513e3f8f63385077e6ceca1e606b1a79cc14aaa97287936682c453465cfac973	e48f4877615dba306be90215d55210f283b07343ac3e238277dd7ac0ab9717b3
TCS-6626	context_blocks.5.text	2	09eaeaba2c8faf598a2220481bbac9359e884a0e511630b92d10e88cfff565ad	67dab28444cd1608300e43b85d3203e8d35b8f29a52a0858ca984b8a69108dda
TCS-6626	context_blocks.6.text	3	6feaf25734a9aaf59d4d5b16ee1f7a3d778543453395fbc5661c89798a73a4cc	c48fedbfd6451a8f738fb2ba79b7cef9c0803bf6b50f489d2ea6e8f4156808bc
TCS-6626	context_blocks.7.text	2	9757050e1937042e8fc3ac0aad97cff048448f987d9bec072530699a8dd4517b	0f142ba14b42b625ba51043daf1cf5f97c3d241423cfae7f7255bf9ebb52e1bd
TCS-6627	definitions	15	ec0ae5f256da83a1cbe011962beaa0accc489d13b6c0502eaa6196a9bbea3222	179f70c5c4e1ba38145d7fd1d160f02c55171ca758a543b4724fcd98c904fbf6
TCS-6627	formal	2	919133fe17dcaa9f1c102f7fb0ddff2d0909b7194acfba13fd59830e3cde0fc4	452e21707da00258a8157c0dd084c024831073df5ce57aa03ee97a008b53c52e
TCS-6627	working_summary.sentences.1	1	301535eb86a579cd37abfd18b4211df014d1862615d422b866a7ef1744c97952	ec10232d5bd53e76e9816d66332b2aab1b04aa69e175e4a007e41406535d82c3
TCS-6627	progress.0.text	1	7e251a693922f56b75239498e684d5ebdc4ab8757463221b4efe637c3bc9ceab	2051f7fd31baad6aaff3d1b3ec0096012da43c8ad8f0082a25d60a61d50740ef
TCS-6627	progress.1.text	1	7f6970064539ae89b95a8d73fd86936c1a2a12d79bda2983f4205d8e848f0012	a2fdb3e98abe64dd5f82525a2f14642611ee288ac6494831f02e2853973ef9e0
TCS-6627	progress.2.text	1	13a7c6dbe0469411b723019face70cfaa52eb659909e6f33f56ec5ddb1c402f6	0dbde7bbf69ec245d53dd429dde1b36f811bc988ba799b653bb6f6a6f2a0873e
