TCS-5006	Dimension Reduction for Clustering: The Curious Case of Discrete Centers — Explicit open question on PDF page 5	Dimension Reduction for Clustering: The Curious Case of Discrete Centers
TCS-5034	Dimension Reduction for Polynomials over Gaussian Space and Applications — Explicit open question on PDF page 10	Dimension Reduction for Polynomials over Gaussian Space and Applications
TCS-5133	Strong Hanani-Tutte for the Torus — Conjecture 18	Strong Hanani-Tutte for the Torus
TCS-5208	Approximate Similarity Search Under Edit Distance Using Locality-Sensitive Hashing — Explicit open question on PDF page 5	Approximate Similarity Search Under Edit Distance Using Locality-Sensitive Hashing
TCS-5222	Approximating Distance Measures for the Skyline — Explicit open question on PDF page 9	Approximating Distance Measures for the Skyline
TCS-5264	Linear Time Single-Source Shortest Path Algorithms in Euclidean Graph Classes — Open Problem 2	Linear Time Single-Source Shortest Path Algorithms in Euclidean Graph Classes
TCS-5274	Edge Densities of Drawings of Graphs with One Forbidden Cell — Open Problem 3	Edge Densities of Drawings of Graphs with One Forbidden Cell
TCS-5373	Brief Announcement: Cooperative Guarding in Polygons with Holes — Open Problem 2	Brief Announcement: Cooperative Guarding in Polygons with Holes
TCS-5401	On the Width of Complicated JSJ Decompositions — Question 1	On the Width of Complicated JSJ Decompositions
TCS-5551	Online Spanners in Metric Spaces — Explicit open question on PDF page 3	Online Spanners in Metric Spaces
TCS-5555	Probabilistic Metric Embedding via Metric Labeling — Explicit open question on PDF page 2	Probabilistic Metric Embedding via Metric Labeling
TCS-5565	Topological Universality of the Art Gallery Problem — Explicit open question on PDF page 2	Topological Universality of the Art Gallery Problem
TCS-5581	Finding Large Counterexamples by Selectively Exploring the Pachner Graph — Question 18	Finding Large Counterexamples by Selectively Exploring the Pachner Graph
TCS-5589	Euclidean Noncrossing Steiner Spanners of Nearly Optimal Sparsity — Unresolved-question passage on page 14	Euclidean Noncrossing Steiner Spanners of Nearly Optimal Sparsity
TCS-5596	Minimum Height Drawings of Ordered Trees in Polynomial Time: Homotopy Height of Tree Duals — Unresolved-question passage on page 15	Minimum Height Drawings of Ordered Trees in Polynomial Time: Homotopy Height of Tree Duals
TCS-5597	Estimating the Persistent Homology of Rn-Valued Functions Using Function-Geometric Multifiltrations — Explicit open question on PDF page 6	Estimating the Persistent Homology of Rn-Valued Functions Using Function-Geometric Multifiltrations
TCS-5598	Fine-Grained Complexity of Earth Mover’s Distance Under Translation — Unresolved-question passage on page 4	Fine-Grained Complexity of Earth Mover’s Distance Under Translation
TCS-5650	Computational Complexity of Swish Is Solved — Explicit open question on PDF page 2	Computational Complexity of Swish Is Solved
TCS-5652	Computing L_∞ Hausdorff Distances Under Translations: The Interplay of Dimensionality, Symmetry and Discreteness — Explicit open question on PDF page 4	Computing L_∞ Hausdorff Distances Under Translations: The Interplay of Dimensionality, Symmetry and Discreteness
TCS-5669	Approximate Nearest Neighbor Search Amid Higher-Dimensional Flats — Explicit open question on PDF page 3	Approximate Nearest Neighbor Search Amid Higher-Dimensional Flats
TCS-5707	Symmetry Preservation in Swarms of Oblivious Robots with Limited Visibility — Explicit open question on PDF page 9	Symmetry Preservation in Swarms of Oblivious Robots with Limited Visibility
TCS-5720	Topological Sorting with Regular Constraints — Explicit open question on PDF page 6	Topological Sorting with Regular Constraints
TCS-5734	The Geometry of Tree-Based Sorting — Explicit open question on PDF page 2	The Geometry of Tree-Based Sorting
TCS-5747	Online Embedding of Metrics — Explicit open question on PDF page 4	Online Embedding of Metrics
TCS-5794	Moderate Dimension Reduction for k-Center Clustering — Explicit open question on PDF page 5	Moderate Dimension Reduction for k-Center Clustering
TCS-5811	Disproving Two Conjectures on the Hamiltonicity of Venn Diagrams — Unresolved-question passage on page 15	Disproving Two Conjectures on the Hamiltonicity of Venn Diagrams
TCS-5812	Small Independent Sets Versus Small Separator in Geometric Intersection Graphs — Unresolved-question passage on page 14	Small Independent Sets Versus Small Separator in Geometric Intersection Graphs
TCS-5814	Bichromatic Geometric Spanners — Unresolved-question passage on page 15	Bichromatic Geometric Spanners
TCS-5828	Abstract Color Voronoi Diagrams and Circular Sequences of Color Permutations — Unresolved-question passage on page 15	Abstract Color Voronoi Diagrams and Circular Sequences of Color Permutations
TCS-5830	How Long Can The Escaping Ant Be Confined? — Unresolved-question passage on page 16	How Long Can The Escaping Ant Be Confined?
TCS-5833	On Small Pair Decompositions for Point Sets — Unresolved-question passage on page 16	On Small Pair Decompositions for Point Sets
TCS-5838	Sparse Oriented Spanners in Metric Spaces — Unresolved-question passage on page 16	Sparse Oriented Spanners in Metric Spaces
TCS-5848	Elder-Rule-Staircodes for Augmented Metric Spaces — Unresolved-question passage on page 16	Elder-Rule-Staircodes for Augmented Metric Spaces
TCS-5850	Tight Lower Bounds for Data-Dependent Locality-Sensitive Hashing — Explicit open question on PDF page 3	Tight Lower Bounds for Data-Dependent Locality-Sensitive Hashing
TCS-5865	Separating Two Points with Obstacles in the Plane: Improved Upper and Lower Bounds — Unresolved-question passage on page 17	Separating Two Points with Obstacles in the Plane: Improved Upper and Lower Bounds
TCS-5869	Eight-Partitioning Points in 3D, and Efficiently Too — Explicit open question on PDF page 4	Eight-Partitioning Points in 3D, and Efficiently Too
TCS-5870	Maximum Clique in Disk-Like Intersection Graphs — Explicit open question on PDF page 3	Maximum Clique in Disk-Like Intersection Graphs
TCS-5875	Between Shapes, Using the Hausdorff Distance — Explicit open question on PDF page 2	Between Shapes, Using the Hausdorff Distance
TCS-5879	Crossing and Non-Crossing Families — Unresolved-question passage on page 13	Crossing and Non-Crossing Families
TCS-5891	Coloring Intersection Hypergraphs of Pseudo-Disks — Unresolved-question passage on page 13	Coloring Intersection Hypergraphs of Pseudo-Disks
TCS-5903	On the Stretch Factor of Polygonal Chains — Explicit open question on PDF page 3	On the Stretch Factor of Polygonal Chains
TCS-5913	Optimal Algorithm for Geodesic Farthest-Point Voronoi Diagrams — Explicit open question on PDF page 3	Optimal Algorithm for Geodesic Farthest-Point Voronoi Diagrams
TCS-5942	On Reverse Shortest Paths in Geometric Proximity Graphs — Explicit open question on PDF page 7	On Reverse Shortest Paths in Geometric Proximity Graphs
TCS-5952	Towards Sub-Quadratic Diameter Computation in Geometric Intersection Graphs — Explicit open question on PDF page 4	Towards Sub-Quadratic Diameter Computation in Geometric Intersection Graphs
TCS-5971	Proofs as Explanations: Short Certificates for Reliable Predictions — Open Question 1	Proofs as Explanations: Short Certificates for Reliable Predictions
TCS-5981	Disjointness Graphs of Short Polygonal Chains — Unresolved-question passage on page 11	Disjointness Graphs of Short Polygonal Chains
TCS-5985	MAX CUT in Weighted Random Intersection Graphs and Discrepancy of Sparse Random Set Systems — Explicit open question on PDF page 4	MAX CUT in Weighted Random Intersection Graphs and Discrepancy of Sparse Random Set Systems
TCS-5986	Unlabeled Multi-Robot Motion Planning with Tighter Separation Bounds — Unresolved-question passage on page 14	Unlabeled Multi-Robot Motion Planning with Tighter Separation Bounds
TCS-5990	The Dispersive Art Gallery Problem — Unresolved-question passage on page 15	The Dispersive Art Gallery Problem
TCS-6004	On the Complexity of the k-Level in Arrangements of Pseudoplanes — Unresolved-question passage on page 14	On the Complexity of the k-Level in Arrangements of Pseudoplanes
TCS-6021	Star-Based Separators for Intersection Graphs of c-Colored Pseudo-Segments — Unresolved-question passage on page 14	Star-Based Separators for Intersection Graphs of c-Colored Pseudo-Segments
TCS-6027	Outer Common Tangents and Nesting of Convex Hulls in Linear Time and Constant Workspace — Explicit open question on PDF page 3	Outer Common Tangents and Nesting of Convex Hulls in Linear Time and Constant Workspace
TCS-6030	The Visibility Center of a Simple Polygon — Unresolved-question passage on page 12	The Visibility Center of a Simple Polygon
TCS-6039	Local Certification of Geometric Graph Classes — Unresolved-question passage on page 12	Local Certification of Geometric Graph Classes
TCS-6048	Shortest Path to a Segment and Quickest Visibility Queries — Explicit open question on PDF page 6	Shortest Path to a Segment and Quickest Visibility Queries
TCS-6051	On the Hardness of Computing an Average Curve — Unresolved-question passage on page 15	On the Hardness of Computing an Average Curve
TCS-6053	On the Beer Index of Convexity and Its Variants — Explicit open question on PDF page 5	On the Beer Index of Convexity and Its Variants
TCS-6061	Finding Closed Quasigeodesics on Convex Polyhedra — Unresolved-question passage on page 11	Finding Closed Quasigeodesics on Convex Polyhedra
TCS-6066	Novel Properties of Hierarchical Probabilistic Partitions and Their Algorithmic Applications — Unresolved-question passage on page 43	Novel Properties of Hierarchical Probabilistic Partitions and Their Algorithmic Applications
TCS-6075	Self-Stabilizing MIS Computation in the Beeping Model — Explicit open question on PDF page 3	Self-Stabilizing MIS Computation in the Beeping Model
TCS-6076	Information-Theoretic Topology-Hiding Broadcast: Wheels, Stars, Friendship, and Beyond — Explicit open question on PDF page 6	Information-Theoretic Topology-Hiding Broadcast: Wheels, Stars, Friendship, and Beyond
TCS-6084	Circumscribing Polygons and Polygonizations for Disjoint Line Segments — Unresolved-question passage on page 16	Circumscribing Polygons and Polygonizations for Disjoint Line Segments
TCS-6087	Local Criteria for Triangulation of Manifolds — Explicit open question on PDF page 2	Local Criteria for Triangulation of Manifolds
TCS-6088	Unbounded Regions of High-Order Voronoi Diagrams of Lines and Segments in Higher Dimensions — Unresolved-question passage on page 14	Unbounded Regions of High-Order Voronoi Diagrams of Lines and Segments in Higher Dimensions
TCS-6105	Semicomputable Geometry — Explicit open question on PDF page 1	Semicomputable Geometry
TCS-6108	From Crossing-Free Graphs on Wheel Sets to Embracing Simplices and Polytopes with Few Vertices — Unresolved-question passage on page 9	From Crossing-Free Graphs on Wheel Sets to Embracing Simplices and Polytopes with Few Vertices
TCS-6114	Geometric Avatar Problems — Explicit open question on PDF page 4	Geometric Avatar Problems
TCS-6119	Tighter Bounds for Reconstruction from ε-Samples — Explicit open question on PDF page 2	Tighter Bounds for Reconstruction from ε-Samples
TCS-6120	Hardness Results for Laplacians of Simplicial Complexes via Sparse-Linear Equation Complete Gadgets — Explicit open question on PDF page 6	Hardness Results for Laplacians of Simplicial Complexes via Sparse-Linear Equation Complete Gadgets
TCS-6149	On the Number of Maximum Empty Boxes Amidst n Points — Unresolved-question passage on page 12	On the Number of Maximum Empty Boxes Amidst n Points
TCS-6152	A Quasilinear-Time Algorithm for Tiling the Plane Isohedrally with a Polyomino — Unresolved-question passage on page 13	A Quasilinear-Time Algorithm for Tiling the Plane Isohedrally with a Polyomino
TCS-6155	Optimal Bounds for Spanners and Tree Covers in Doubling Metrics — Explicit open question on PDF page 5	Optimal Bounds for Spanners and Tree Covers in Doubling Metrics
TCS-6164	Constructing Doppelgängers of Greedy Geometric Spanners in Practice — Explicit open question on PDF page 4	Constructing Doppelgängers of Greedy Geometric Spanners in Practice
TCS-6181	Faster Construction of a Planar Distance Oracle with Õ(1) Query Time — Explicit open question on PDF page 4	Faster Construction of a Planar Distance Oracle with Õ(1) Query Time
TCS-6199	Parametrized Complexity of Expansion Height — Explicit open question on PDF page 4	Parametrized Complexity of Expansion Height
TCS-6200	Lower Bounds for Electrical Reduction on Surfaces — Explicit open question on PDF page 5	Lower Bounds for Electrical Reduction on Surfaces
TCS-6214	Morphing Planar Graph Drawings via Orthogonal Box Drawings — Explicit open question on PDF page 1	Morphing Planar Graph Drawings via Orthogonal Box Drawings
TCS-6221	On Complexity of Computing Bottleneck and Lexicographic Optimal Cycles in a Homology Class — Explicit open question on PDF page 3	On Complexity of Computing Bottleneck and Lexicographic Optimal Cycles in a Homology Class
TCS-6235	On Flipping the Fréchet Distance — Unresolved-question passage on page 16	On Flipping the Fréchet Distance
TCS-6239	Optimal Algorithms for Hitting (Topological) Minors on Graphs of Bounded Treewidth — Explicit open question on PDF page 4	Optimal Algorithms for Hitting (Topological) Minors on Graphs of Bounded Treewidth
TCS-6244	Three-Chromatic Geometric Hypergraphs — Explicit open question on PDF page 11	Three-Chromatic Geometric Hypergraphs
TCS-6248	Optimal Randomized Clustering of Matrices — Explicit open question on PDF page 8	Optimal Randomized Clustering of Matrices
TCS-6264	On the Constructive Dimension Spectrum of Polynomials — Unresolved-question passage on page 12	On the Constructive Dimension Spectrum of Polynomials
TCS-6278	Worst-Case Efficient Dynamic Geometric Independent Set — Explicit open question on PDF page 4	Worst-Case Efficient Dynamic Geometric Independent Set
TCS-6282	Finding a Shortest Curve That Separates Few Objects from Many — Explicit open question on PDF page 3	Finding a Shortest Curve That Separates Few Objects from Many
TCS-6288	Colorful Intersections and Tverberg Partitions — Explicit open question on PDF page 3	Colorful Intersections and Tverberg Partitions
TCS-6289	Some Open Problems in Computational Geometry (Invited Talk) — Unresolved-question passage on page 5	Some Open Problems in Computational Geometry (Invited Talk)
TCS-6325	On the Visibility Graphs of Pseudo-Polygons: Recognition and Reconstruction — Explicit open question on PDF page 2	On the Visibility Graphs of Pseudo-Polygons: Recognition and Reconstruction
TCS-6341	The Pseudo-Reachability Problem for Diagonalisable Linear Dynamical Systems — Explicit open question on PDF page 2	The Pseudo-Reachability Problem for Diagonalisable Linear Dynamical Systems
TCS-6347	On Using Toeplitz and Circulant Matrices for Johnson-Lindenstrauss Transforms — Explicit open question on PDF page 4	On Using Toeplitz and Circulant Matrices for Johnson-Lindenstrauss Transforms
TCS-6358	Finding Axis-Parallel Rectangles of Fixed Perimeter or Area Containing the Largest Number of Points — Unresolved-question passage on page 10	Finding Axis-Parallel Rectangles of Fixed Perimeter or Area Containing the Largest Number of Points
TCS-6364	Dimensionality Reduction for k-Distance Applied to Persistent Homology — Explicit open question on PDF page 2	Dimensionality Reduction for k-Distance Applied to Persistent Homology
TCS-6366	Barycentric Cuts Through a Convex Body — Explicit open question on PDF page 7	Barycentric Cuts Through a Convex Body
TCS-6374	An Improved Lower Bound on the Minimum Number of Triangulations — Explicit open question on PDF page 3	An Improved Lower Bound on the Minimum Number of Triangulations
TCS-6404	Proper Coloring of Geometric Hypergraphs — Explicit open question on PDF page 2	Proper Coloring of Geometric Hypergraphs
TCS-6405	The Isomap Algorithm in Distance Geometry — Explicit open question on PDF page 2	The Isomap Algorithm in Distance Geometry
TCS-6407	Permuting and Batched Geometric Lower Bounds in the I/O Model — Explicit open question on PDF page 5	Permuting and Batched Geometric Lower Bounds in the I/O Model
TCS-6416	Toward a General Complexity Theory of Motion Planning: Characterizing Which Gadgets Make Games Hard — Unresolved-question passage on page 38	Toward a General Complexity Theory of Motion Planning: Characterizing Which Gadgets Make Games Hard
TCS-6419	Weak 1/r-Nets for Moving Points — Unresolved-question passage on page 13	Weak 1/r-Nets for Moving Points
TCS-6422	Hardness of Packing, Covering and Partitioning Simple Polygons with Unit Squares — Unresolved-question passage on page 14	Hardness of Packing, Covering and Partitioning Simple Polygons with Unit Squares
TCS-6427	Orthogonal Point Location and Rectangle Stabbing Queries in 3-d — Explicit open question on PDF page 2	Orthogonal Point Location and Rectangle Stabbing Queries in 3-d
TCS-6429	On Visibility Representations of Non-Planar Graphs — Unresolved-question passage on page 15	On Visibility Representations of Non-Planar Graphs
TCS-6431	Estimating Euclidean Distance to Linearity — Explicit open question on PDF page 4	Estimating Euclidean Distance to Linearity
