TCS-1234	Distributed, parallel and sublinear algorithms	We also leave as an open problem characterizing the exact trade-off between the number of passes and memory required for exactly computing a stream’s histogram.	We also leave as an open problem characterizing the exact trade-off between the number of passes and memory required for exactly computing a stream’s histogram.
TCS-1244	Distributed, parallel and sublinear algorithms	The space complexity of π-PPMn is Θ( e √n) for π ∈ {312, 132, 213, 231}.	The space complexity of π-PPMn is Θ( e √n) for π ∈ {312, 132, 213, 231}.
TCS-1275	Distributed, parallel and sublinear algorithms	In particular we conjecture that analogous to asymptotic consensus in rooted adversaries, the dependency on the dimension d can be removed.	In particular we conjecture that analogous to asymptotic consensus in rooted adversaries, the dependency on the dimension d can be removed.
TCS-1276	Distributed, parallel and sublinear algorithms	We conjecture that randomized algorithms can come closer to the currently best known lower bound of Ω(log n) [17].	We conjecture that randomized algorithms can come closer to the currently best known lower bound of Ω(log n) [17].
TCS-1321	Distributed, parallel and sublinear algorithms	Combining this strong tool with other useful sketching and sampling techniques known in the streaming literature, can we resolve the streaming complexities of important tournament […]	Combining this strong tool with other useful sketching and sampling techniques known in the streaming literature, can we resolve the streaming complexities of important tournament […]
TCS-1330	Distributed, parallel and sublinear algorithms	For instance, we leave open whether Gps can be adopted to Gillespie simulations [10] of chemical reaction networks in the same spirit as [15] did […]	For instance, we leave open whether Gps can be adopted to Gillespie simulations [10] of chemical reaction networks in the same spirit as [15] did […]
TCS-1417	Distributed, parallel and sublinear algorithms	Can heavy hitters be computed exactly using a constant number of passes in the catalytic model?	Can heavy hitters be computed exactly using a constant number of passes in the catalytic model?
TCS-1504	Distributed, parallel and sublinear algorithms	Proving matching regret lower bounds to establish the tightness of our results also remains an open problem. • We plan to extend out framework to […]	Proving matching regret lower bounds to establish the tightness of our results also remains an open problem. • We plan to extend out framework to […]
TCS-1531	Distributed, parallel and sublinear algorithms	What about monadic second-order (MSO) properties?	What about monadic second-order (MSO) properties?
TCS-1532	Distributed, parallel and sublinear algorithms	Is it possible to obtain an r-round protocol for e.g., outerplanarity, with a proof size of o(log n) for some 1 < r < 5?	Is it possible to obtain an r-round protocol for e.g., outerplanarity, with a proof size of o(log n) for some 1 < r < 5?
TCS-1553	Distributed, parallel and sublinear algorithms	Construct an explicit family of boolean functions fn : {0, 1}n → {0, 1} such that there exist constants δ1 , δ2 > 0 such […]	Construct an explicit family of boolean functions fn : {0, 1}n → {0, 1} such that there exist constants δ1 , δ2 > 0 such […]
TCS-1587	Distributed, parallel and sublinear algorithms	Could there be a 4-agent algorithm for graphs of maximum degree 3?	Could there be a 4-agent algorithm for graphs of maximum degree 3?
TCS-1588	Distributed, parallel and sublinear algorithms	We conjecture the positive results are tight, i.e., exactly the multithreshold predicates and robustly piecewise floor-affine functions are robustly computable.	We conjecture the positive results are tight, i.e., exactly the multithreshold predicates and robustly piecewise floor-affine functions are robustly computable.
TCS-1589	Distributed, parallel and sublinear algorithms	Whether protocols that rely on P or ♢P can be systematically translated to use ∼ P – preserving their guarantees w.h.p.– remains an open question.	Whether protocols that rely on P or ♢P can be systematically translated to use ∼ P – preserving their guarantees w.h.p.– remains an open question.
TCS-1590	Distributed, parallel and sublinear algorithms	It is an open question if there exists an algorithm that solves RB[2].	It is an open question if there exists an algorithm that solves RB[2].
TCS-1591	Distributed, parallel and sublinear algorithms	First, extending auditability to a broader range of shared objects beyond registers and LL/SC remains an open challenge.	First, extending auditability to a broader range of shared objects beyond registers and LL/SC remains an open challenge.
TCS-1647	Distributed, parallel and sublinear algorithms	Does the Fourier-Hahn-Lévy method capture all tractable f -moments?	Does the Fourier-Hahn-Lévy method capture all tractable f -moments?
TCS-1660	Distributed, parallel and sublinear algorithms	Those questions remain open, but the paper and related work provide some initial clues.	Those questions remain open, but the paper and related work provide some initial clues.
TCS-1661	Distributed, parallel and sublinear algorithms	The existence of an algorithm to solve RB[2] remains an open question.	The existence of an algorithm to solve RB[2] remains an open question.
TCS-1674	Distributed, parallel and sublinear algorithms	We leave the computation of the approximation factor of Algorithm 4 as a challenging open problem.	We leave the computation of the approximation factor of Algorithm 4 as a challenging open problem.
TCS-1745	Distributed, parallel and sublinear algorithms	While our work provides a complete answer for solvability, we leave a number of exciting problems open.	While our work provides a complete answer for solvability, we leave a number of exciting problems open.
TCS-1759	Distributed, parallel and sublinear algorithms	Despite these results, the solvability of the SS-PGAT without global knowledge remains an open problem.	Despite these results, the solvability of the SS-PGAT without global knowledge remains an open problem.
TCS-1772	Distributed, parallel and sublinear algorithms	Are there definition principles that relate the length |f (α)| to the number of steps it takes to compute f (α)?	Are there definition principles that relate the length |f (α)| to the number of steps it takes to compute f (α)?
TCS-1779	Distributed, parallel and sublinear algorithms	Can we improve the round complexity in the CD model while getting the optimal O(log n) energy bound?	Can we improve the round complexity in the CD model while getting the optimal O(log n) energy bound?
TCS-1780	Distributed, parallel and sublinear algorithms	If so, how can we leverage the structural properties of the hard instances to establish such a lower bound?	If so, how can we leverage the structural properties of the hard instances to establish such a lower bound?
TCS-1781	Distributed, parallel and sublinear algorithms	Can stronger lower bounds be established for networks with higher degrees?	Can stronger lower bounds be established for networks with higher degrees?
TCS-1782	Distributed, parallel and sublinear algorithms	What is the solution of it for agents with restricted tanks and how large tanks are needed?	What is the solution of it for agents with restricted tanks and how large tanks are needed?
TCS-1784	Distributed, parallel and sublinear algorithms	Second, could a lower bound on any deterministic local broadcast algorithm, better than Ω(∆ log n), be proved?	Second, could a lower bound on any deterministic local broadcast algorithm, better than Ω(∆ log n), be proved?
TCS-1785	Distributed, parallel and sublinear algorithms	Second, for undirected graphs, are there multi-pass semi-streaming algorithms that compute paths longer than Θ(d), where d is the average degree of the input graph?	Second, for undirected graphs, are there multi-pass semi-streaming algorithms that compute paths longer than Θ(d), where d is the average degree of the input graph?
TCS-1820	Distributed, parallel and sublinear algorithms	What is the complete tradeoff?	What is the complete tradeoff?
TCS-1834	Distributed, parallel and sublinear algorithms	What is the time of the fastest gossiping algorithm using a labeling scheme of optimal length O(log ∆)?	What is the time of the fastest gossiping algorithm using a labeling scheme of optimal length O(log ∆)?
TCS-1835	Distributed, parallel and sublinear algorithms	It is intriguing to explore the issue of “optimality” further, e.g., can one argue that no algorithm can use less strong synchronization?	It is intriguing to explore the issue of “optimality” further, e.g., can one argue that no algorithm can use less strong synchronization?
TCS-1856	Distributed, parallel and sublinear algorithms	More specifically, we are curious if SubseqSketch is an LSH, and if so, does it offer better hash collision probabilities?	More specifically, we are curious if SubseqSketch is an LSH, and if so, does it offer better hash collision probabilities?
TCS-1865	Distributed, parallel and sublinear algorithms	Since the number of ties among the maxima increases when hp1 gets smaller, we conjecture that, for hp1 ≪ 1, Pr(W1,strict ) = o(p1 ), […]	Since the number of ties among the maxima increases when hp1 gets smaller, we conjecture that, for hp1 ≪ 1, Pr(W1,strict ) = o(p1 ), […]
TCS-1937	Distributed, parallel and sublinear algorithms	Is Θ(log k) optimal for k-colorability certification?	Is Θ(log k) optimal for k-colorability certification?
TCS-1965	Distributed, parallel and sublinear algorithms	A question that we leave open is whether any problem that admits a O(t)-round algorithm in the LOCAL model, for any t ≤ D, can […]	A question that we leave open is whether any problem that admits a O(t)-round algorithm in the LOCAL model, for any t ≤ D, can […]
TCS-1968	Distributed, parallel and sublinear algorithms	And if so, is the separation exponential?	And if so, is the separation exponential?
TCS-1979	Distributed, parallel and sublinear algorithms	We leave open the question of whether the O(cd) dependency can be improved to O(c + d) (see Problem 3 in Section 5 for more).	We leave open the question of whether the O(cd) dependency can be improved to O(c + d) (see Problem 3 in Section 5 for more).
TCS-1981	Distributed, parallel and sublinear algorithms	However, the feasibility of an O(k)-time algorithm in the general setting remains open.	However, the feasibility of an O(k)-time algorithm in the general setting remains open.
TCS-2049	Distributed, parallel and sublinear algorithms	While for curves streaming algorithms for simplification are known, it remains open is to find such an algorithm that works in O(ℓ) space.	While for curves streaming algorithms for simplification are known, it remains open is to find such an algorithm that works in O(ℓ) space.
TCS-2059	Distributed, parallel and sublinear algorithms	Generally, it is not known whether Marçais’ lower bound is close to the true optimal density, although we conjecture it is not.	Generally, it is not known whether Marçais’ lower bound is close to the true optimal density, although we conjecture it is not.
TCS-2097	Distributed, parallel and sublinear algorithms	We conjecture that the lower bound of 3/2, which has been shown for a specific class of algorithms, holds more generally, i.e., with one or […]	We conjecture that the lower bound of 3/2, which has been shown for a specific class of algorithms, holds more generally, i.e., with one or […]
TCS-2161	Distributed, parallel and sublinear algorithms	Can HashExt be optimized to achieve O(nL) bit complexity for a wider range of proposal sizes L?	Can HashExt be optimized to achieve O(nL) bit complexity for a wider range of proposal sizes L?
TCS-2162	Distributed, parallel and sublinear algorithms	In particular, what could (t) be said for sets of failure patterns Φ other than Φall ?	In particular, what could (t) be said for sets of failure patterns Φ other than Φall ?
TCS-2163	Distributed, parallel and sublinear algorithms	Is there a (2∆ + 1)-coloring algorithm for graphs with maximum degree ∆ in the ASYNC LOCAL model, for every ∆ ≥ 2?	Is there a (2∆ + 1)-coloring algorithm for graphs with maximum degree ∆ in the ASYNC LOCAL model, for every ∆ ≥ 2?
TCS-2164	Distributed, parallel and sublinear algorithms	Does a linear time PTAS exists?	Does a linear time PTAS exists?
TCS-2222	Distributed, parallel and sublinear algorithms	In particular, can we improve the round complexity to O(log2 n) rounds while keeping Õ(n) communication?	In particular, can we improve the round complexity to O(log2 n) rounds while keeping Õ(n) communication?
TCS-2235	Distributed, parallel and sublinear algorithms	What is the minimum number of colors to achieve perpetual exploration with optimal number of robots?	What is the minimum number of colors to achieve perpetual exploration with optimal number of robots?
TCS-2236	Distributed, parallel and sublinear algorithms	Are constant-size lights sufficient to always avoid the phenomenon of false elections?	Are constant-size lights sufficient to always avoid the phenomenon of false elections?
TCS-2280	Distributed, parallel and sublinear algorithms	A natural next step would be to investigate the removal of agents: can a protocol provide guarantees in the case that a small number of […]	A natural next step would be to investigate the removal of agents: can a protocol provide guarantees in the case that a small number of […]
TCS-2283	Distributed, parallel and sublinear algorithms	For example, which graph problems can be solved equally well in the sliding window model as in the one-pass streaming setting, and which problems are […]	For example, which graph problems can be solved equally well in the sliding window model as in the one-pass streaming setting, and which problems are […]
TCS-2325	Distributed, parallel and sublinear algorithms	Is there a lower bound of Ω(n log3 n) memory for solving graph connectivity in the turnstile model?	Is there a lower bound of Ω(n log3 n) memory for solving graph connectivity in the turnstile model?
TCS-2360	Distributed, parallel and sublinear algorithms	Does there exists a view synchronisation protocol for the partial synchrony model that achieves the same efficiency bounds as Fever, but which can accommodate unbounded […]	Does there exists a view synchronisation protocol for the partial synchrony model that achieves the same efficiency bounds as Fever, but which can accommodate unbounded […]
TCS-2381	Distributed, parallel and sublinear algorithms	The same has not yet been achieved for message-passing systems: is there a consensus hierarchy based on specific broadcast abstractions?	The same has not yet been achieved for message-passing systems: is there a consensus hierarchy based on specific broadcast abstractions?
TCS-2382	Distributed, parallel and sublinear algorithms	Whether there is an algorithm that tolerates a growing adversary remains open.	Whether there is an algorithm that tolerates a growing adversary remains open.
TCS-2383	Distributed, parallel and sublinear algorithms	Actually, it remains open whether by assuming just one common direction is enough for solving the problem.	Actually, it remains open whether by assuming just one common direction is enough for solving the problem.
TCS-2384	Distributed, parallel and sublinear algorithms	Determining the exact space complexity of solving obstruction-free k-set agreement using swap objects when k > 1 remains an open problem.	Determining the exact space complexity of solving obstruction-free k-set agreement using swap objects when k > 1 remains an open problem.
TCS-2432	Distributed, parallel and sublinear algorithms	It is still an open question whether, in analogy to Hanf’s theorem, Gaifman normal forms exist over all fully idempotent semirings.	It is still an open question whether, in analogy to Hanf’s theorem, Gaifman normal forms exist over all fully idempotent semirings.
TCS-2433	Distributed, parallel and sublinear algorithms	Since COND-EVAL subsumes COND-PR, we have the upper bound of O(log log n + ϵ12 ), and the ensuing gap leaves open an interesting question.	Since COND-EVAL subsumes COND-PR, we have the upper bound of O(log log n + ϵ12 ), and the ensuing gap leaves open an interesting question.
TCS-2441	Distributed, parallel and sublinear algorithms	Second, we do not know if it is possible to decide the online round complexity in polynomial time given the description of the LCL.	Second, we do not know if it is possible to decide the online round complexity in polynomial time given the description of the LCL.
TCS-2442	Distributed, parallel and sublinear algorithms	We conjecture that there are reductions between DenyList and and registers with atomic audit.	We conjecture that there are reductions between DenyList and and registers with atomic audit.
TCS-2469	Distributed, parallel and sublinear algorithms	It is an open problem whether a stabilizing algorithm for FGC or FR can use a finite amount of memory with no knowledge of T […]	It is an open problem whether a stabilizing algorithm for FGC or FR can use a finite amount of memory with no knowledge of T […]
TCS-2470	Distributed, parallel and sublinear algorithms	While there has been progress on solving the natural list and defective coloring variants of O(β 2 ) coloring, it is still unknown if a […]	While there has been progress on solving the natural list and defective coloring variants of O(β 2 ) coloring, it is still unknown if a […]
TCS-2496	Distributed, parallel and sublinear algorithms	Furthermore, it may be interesting to relax the assumptions of instantaneous fault detection and recovery (of the protocol), to investigate whether the assumption of digitally […]	Furthermore, it may be interesting to relax the assumptions of instantaneous fault detection and recovery (of the protocol), to investigate whether the assumption of digitally […]
TCS-2522	Distributed, parallel and sublinear algorithms	We conjecture that, in any of the above cases, agents cannot solve the problem or require more total number of moves than the proposed algorithms.	We conjecture that, in any of the above cases, agents cannot solve the problem or require more total number of moves than the proposed algorithms.
TCS-2540	Distributed, parallel and sublinear algorithms	Is there an MSO2 property requiring certificates of Ω(nϵ ) bits, for some ϵ > 0, on graphs of bounded clique-width?	Is there an MSO2 property requiring certificates of Ω(nϵ ) bits, for some ϵ > 0, on graphs of bounded clique-width?
TCS-2541	Distributed, parallel and sublinear algorithms	Is there a practical permissionless protocol that can achieve deterministic safety and tolerate fewer than a half Byzantine nodes?	Is there a practical permissionless protocol that can achieve deterministic safety and tolerate fewer than a half Byzantine nodes?
TCS-2583	Distributed, parallel and sublinear algorithms	Is there a way to render the system back to a consistent state?	Is there a way to render the system back to a consistent state?
TCS-2591	Distributed, parallel and sublinear algorithms	Is there a 2.99-approximation semi-streaming space sliding window algorithm for MM?	Is there a 2.99-approximation semi-streaming space sliding window algorithm for MM?
TCS-2601	Distributed, parallel and sublinear algorithms	It would be interesting to know whether the equivalence between the two techniques holds for arbitrary colorless tasks, and not only for the 1-dimensional ones, […]	It would be interesting to know whether the equivalence between the two techniques holds for arbitrary colorless tasks, and not only for the 1-dimensional ones, […]
TCS-2614	Distributed, parallel and sublinear algorithms	We do not know whether this can be generalized to k-partial k-coloring every graph for which there exist a k-partial coloring using a palette with […]	We do not know whether this can be generalized to k-partial k-coloring every graph for which there exist a k-partial coloring using a palette with […]
TCS-2632	Distributed, parallel and sublinear algorithms	An intriguing open question is whether there is an inherent cost for satisfying the binding property: is there some measure, perhaps time, in which solving […]	An intriguing open question is whether there is an inherent cost for satisfying the binding property: is there some measure, perhaps time, in which solving […]
TCS-2689	Distributed, parallel and sublinear algorithms	Regardless, whether there exists a protocol that achieves deterministic safety and termination in a hybrid synchronous model remains an open question.	Regardless, whether there exists a protocol that achieves deterministic safety and termination in a hybrid synchronous model remains an open question.
TCS-2690	Distributed, parallel and sublinear algorithms	We do not know whether the gathering problem in the adversarial (4,2)-defected model is solvable or not yet.	We do not know whether the gathering problem in the adversarial (4,2)-defected model is solvable or not yet.
TCS-2732	Distributed, parallel and sublinear algorithms	Is there a perfectly secure 3-server DPF with key size N o(1) ?	Is there a perfectly secure 3-server DPF with key size N o(1) ?
TCS-2735	Distributed, parallel and sublinear algorithms	We leave the understanding of the uniform complexity landscape in the regime Ω(log 1/ε) as an exciting open problem.	We leave the understanding of the uniform complexity landscape in the regime Ω(log 1/ε) as an exciting open problem.
TCS-2736	Distributed, parallel and sublinear algorithms	Without it, we do not know how many sketches to initialize at the start of the stream.	Without it, we do not know how many sketches to initialize at the start of the stream.
TCS-2753	Distributed, parallel and sublinear algorithms	The question of whether a fully adaptive strong BA with optimal resilience exists or not remains open.	The question of whether a fully adaptive strong BA with optimal resilience exists or not remains open.
TCS-2761	Distributed, parallel and sublinear algorithms	We leave as an open question whether for matroids more general than considered in the paper, a larger τ can always yield the kernel.	We leave as an open question whether for matroids more general than considered in the paper, a larger τ can always yield the kernel.
TCS-2780	Distributed, parallel and sublinear algorithms	We do not know if there is an alternative encoding for order-preserving matching that fulfills the condition and is computationally as cheap as the nearest […]	We do not know if there is an alternative encoding for order-preserving matching that fulfills the condition and is computationally as cheap as the nearest […]
TCS-2783	Distributed, parallel and sublinear algorithms	However, M2k+2 (n) ∈ Ω n1+ k has only been proven for k = 1, 2, 3, 5; for other k it remains an open […]	However, M2k+2 (n) ∈ Ω n1+ k has only been proven for k = 1, 2, 3, 5; for other k it remains an open […]
TCS-2798	Distributed, parallel and sublinear algorithms	We leave open the question of closing the gap between upper and lower bounds for the worker-task assignment problem: the upper bound is polylog(wt) and […]	We leave open the question of closing the gap between upper and lower bounds for the worker-task assignment problem: the upper bound is polylog(wt) and […]
TCS-2816	Distributed, parallel and sublinear algorithms	It remains an open question whether it is possible to implement an exact wait-free linearizable FIFO queue with worst-case logarithmic step complexity without restriction on […]	It remains an open question whether it is possible to implement an exact wait-free linearizable FIFO queue with worst-case logarithmic step complexity without restriction on […]
TCS-2841	Distributed, parallel and sublinear algorithms	We do not know whether the mi in the above corollary can be different from 1.	We do not know whether the mi in the above corollary can be different from 1.
TCS-2846	Distributed, parallel and sublinear algorithms	This is an open problem in the area (see [14] for some recent results), so we leave this for future work.	This is an open problem in the area (see [14] for some recent results), so we leave this for future work.
TCS-2850	Distributed, parallel and sublinear algorithms	It is an open question if these, too can be solved in O(1/ϵ2 ) rounds.	It is an open question if these, too can be solved in O(1/ϵ2 ) rounds.
TCS-2852	Distributed, parallel and sublinear algorithms	Understanding this variant of Avalanche remains open and is subject of future work.	Understanding this variant of Avalanche remains open and is subject of future work.
TCS-2869	Distributed, parallel and sublinear algorithms	If so, could we lower the energy requirement by allowing slightly smaller throughput, and if so, how much smaller?	If so, could we lower the energy requirement by allowing slightly smaller throughput, and if so, how much smaller?
TCS-2870	Distributed, parallel and sublinear algorithms	That is, can we achieve optimality within a polylog(n) factor in both time and messages?	That is, can we achieve optimality within a polylog(n) factor in both time and messages?
TCS-2896	Distributed, parallel and sublinear algorithms	We leave it as an open problem whether a constant-factor approximation in sublinear (in n = 2k) space is possible	We leave it as an open problem whether a constant-factor approximation in sublinear (in n = 2k) space is possible
TCS-2902	Distributed, parallel and sublinear algorithms	What is the streaming complexity of computing Distance to ℓ Cliques?	What is the streaming complexity of computing Distance to ℓ Cliques?
TCS-2921	Distributed, parallel and sublinear algorithms	What is the space complexity of randomized streaming algorithms for hyperbolic groups?	What is the space complexity of randomized streaming algorithms for hyperbolic groups?
TCS-2923	Distributed, parallel and sublinear algorithms	For example, how fast can we gather when the number of good agents is asymptotically smaller than the number of Byzantine agents?	For example, how fast can we gather when the number of good agents is asymptotically smaller than the number of Byzantine agents?
TCS-2924	Distributed, parallel and sublinear algorithms	Does a similar tradeoff hold for the dynamic size counting problem?	Does a similar tradeoff hold for the dynamic size counting problem?
TCS-2941	Distributed, parallel and sublinear algorithms	Such a model seems to be quite relevant to our work since one of the main challenges in our approximation algorithms is to find the […]	Such a model seems to be quite relevant to our work since one of the main challenges in our approximation algorithms is to find the […]
TCS-2945	Distributed, parallel and sublinear algorithms	We conjecture that our line formation protocol is optimal, i.e., no population protocol can construct a line containing all agents in parallel time o(n log […]	We conjecture that our line formation protocol is optimal, i.e., no population protocol can construct a line containing all agents in parallel time o(n log […]
TCS-2973	Distributed, parallel and sublinear algorithms	So if one is to believe that α-fractionally log-concave distributions behave like distributions over (1/α)-sized sets, does that mean order-(1/α) marginals are sufficient to get […]	So if one is to believe that α-fractionally log-concave distributions behave like distributions over (1/α)-sized sets, does that mean order-(1/α) marginals are sufficient to get […]
TCS-2974	Distributed, parallel and sublinear algorithms	However, we do not know whether the classes i=1 Bβi Cγi and Qk βi′ γi′ i=1 B C are systematically incomparable for all distinct sequences […]	However, we do not know whether the classes i=1 Bβi Cγi and Qk βi′ γi′ i=1 B C are systematically incomparable for all distinct sequences […]
TCS-2998	Distributed, parallel and sublinear algorithms	Are there any non-symmetric rules that do not ultimately converge up to a shift and are poly(1/ϵ)-testable?	Are there any non-symmetric rules that do not ultimately converge up to a shift and are poly(1/ϵ)-testable?
TCS-3003	Distributed, parallel and sublinear algorithms	Is it the case that for every GSF-local property P = ∪n∈N Pn , there is a sequence F = (Fn )n∈N that is non-propagating […]	Is it the case that for every GSF-local property P = ∪n∈N Pn , there is a sequence F = (Fn )n∈N that is non-propagating […]
TCS-3008	Distributed, parallel and sublinear algorithms	Is there an efficient distributed algorithm to minimize disagreements with an approximation guarantee strictly better than 3 (in expectation), or worst-case guarantees for general graphs?	Is there an efficient distributed algorithm to minimize disagreements with an approximation guarantee strictly better than 3 (in expectation), or worst-case guarantees for general graphs?
TCS-3075	Distributed, parallel and sublinear algorithms	In particular, for the list of problems with determinant-based counting in Section 1, designing RNC sampling algorithms remains open.	In particular, for the list of problems with determinant-based counting in Section 1, designing RNC sampling algorithms remains open.
TCS-3087	Distributed, parallel and sublinear algorithms	Similarly, we conjecture that Twins can cover timing violations in a class of “lock-step” synchronous protocols.	Similarly, we conjecture that Twins can cover timing violations in a class of “lock-step” synchronous protocols.
TCS-3093	Distributed, parallel and sublinear algorithms	We remark that it uses instances with optk = 1, and we do not know how to scale it to larger values of optk .	We remark that it uses instances with optk = 1, and we do not know how to scale it to larger values of optk .
TCS-3134	Distributed, parallel and sublinear algorithms	For example, the complexity of k-independent set detection in CONGEST remains open, whereas in the centralized setting, it is equivalent to k-clique – a correspondence […]	For example, the complexity of k-independent set detection in CONGEST remains open, whereas in the centralized setting, it is equivalent to k-clique – a correspondence […]
TCS-3150	Distributed, parallel and sublinear algorithms	However, many interesting collective behaviors for programmable matter require movement, and it remains an open problem to identify if any of these algorithms satisfy monotonicity.	However, many interesting collective behaviors for programmable matter require movement, and it remains an open problem to identify if any of these algorithms satisfy monotonicity.
TCS-3192	Distributed, parallel and sublinear algorithms	First, is it possible to obtain near singularly optimal bounds using a deterministic algorithm?	First, is it possible to obtain near singularly optimal bounds using a deterministic algorithm?
TCS-3240	Distributed, parallel and sublinear algorithms	Is the word problem of the Baumslag group with power circuit representations as input P-complete?	Is the word problem of the Baumslag group with power circuit representations as input P-complete?
TCS-3243	Distributed, parallel and sublinear algorithms	What is the time complexity of graph class identification problems?	What is the time complexity of graph class identification problems?
TCS-3269	Distributed, parallel and sublinear algorithms	While, as discussed below, also for maximum weighted matching, it is in principle possible to find augmenting paths and cycles, in the weighted case, we […]	While, as discussed below, also for maximum weighted matching, it is in principle possible to find augmenting paths and cycles, in the weighted case, we […]
TCS-3297	Distributed, parallel and sublinear algorithms	Second, is there a two-pass √ semistreaming algorithm for MBM that improves on the approximation factor of 2 − 2 and operates differently in the […]	Second, is there a two-pass √ semistreaming algorithm for MBM that improves on the approximation factor of 2 − 2 and operates differently in the […]
TCS-3305	Distributed, parallel and sublinear algorithms	Are Dasf or DAsf included in dAsF?	Are Dasf or DAsf included in dAsF?
TCS-3320	Distributed, parallel and sublinear algorithms	It is unknown whether the logic LocTL[Si ] is as expressive as LocTL[Yi , Si ].	It is unknown whether the logic LocTL[Si ] is as expressive as LocTL[Yi , Si ].
TCS-3326	Distributed, parallel and sublinear algorithms	We conjecture that a characterization is possible for an extension with randomness covering at least the Ben-Or algorithm.	We conjecture that a characterization is possible for an extension with randomness covering at least the Ben-Or algorithm.
TCS-3353	Distributed, parallel and sublinear algorithms	For unary filters, we conjecture that SO-CEL+ has the same expressive power as MSO over unary filters.	For unary filters, we conjecture that SO-CEL+ has the same expressive power as MSO over unary filters.
TCS-3375	Distributed, parallel and sublinear algorithms	In other words, is the (s)-DEDP problem FPT for fixed d?	In other words, is the (s)-DEDP problem FPT for fixed d?
TCS-3377	Distributed, parallel and sublinear algorithms	What, if any, is the connection between RME and abortable mutual exclusion?	What, if any, is the connection between RME and abortable mutual exclusion?
TCS-3384	Distributed, parallel and sublinear algorithms	We do not know whether it is possible to compute approximate matchings, let alone set packings, using AC0 -circuits.	We do not know whether it is possible to compute approximate matchings, let alone set packings, using AC0 -circuits.
TCS-3416	Distributed, parallel and sublinear algorithms	As there are only non-blocking linearizable (not relaxed) queue implementations using objects with consensus number two, it is an open question if there is such […]	As there are only non-blocking linearizable (not relaxed) queue implementations using objects with consensus number two, it is an open question if there is such […]
TCS-3434	Distributed, parallel and sublinear algorithms	While we derive similar bounds for Byzantine failures, it remains open if these are optimal or can be further improved.	While we derive similar bounds for Byzantine failures, it remains open if these are optimal or can be further improved.
TCS-3435	Distributed, parallel and sublinear algorithms	The question whether it is possible to relax this bound to allow better resilience remains open.	The question whether it is possible to relax this bound to allow better resilience remains open.
TCS-3436	Distributed, parallel and sublinear algorithms	Based on this, we conjecture that probability-1 leader election using O(1) messages requires Ω(n) time to stabilize.	Based on this, we conjecture that probability-1 leader election using O(1) messages requires Ω(n) time to stabilize.
TCS-3439	Distributed, parallel and sublinear algorithms	We leave open the question of whether this gap can be tightened.	We leave open the question of whether this gap can be tightened.
TCS-3468	Distributed, parallel and sublinear algorithms	Is there a protocol that achieves both an optimal number of agents and polynomial time exploration?	Is there a protocol that achieves both an optimal number of agents and polynomial time exploration?
TCS-3469	Distributed, parallel and sublinear algorithms	Can they provide good estimates for the TWF policies, and if so, how much benefit can they bring?	Can they provide good estimates for the TWF policies, and if so, how much benefit can they bring?
TCS-3490	Distributed, parallel and sublinear algorithms	Can one design an algorithm that stores only poly(k) elements and beats 1/2 by a significant constant or, even better, gets 1 − 1/e?	Can one design an algorithm that stores only poly(k) elements and beats 1/2 by a significant constant or, even better, gets 1 − 1/e?
TCS-3521	Distributed, parallel and sublinear algorithms	What is the time complexity of the uniform bipartition problem?	What is the time complexity of the uniform bipartition problem?
TCS-3544	Distributed, parallel and sublinear algorithms	Moreover, replacing the σk+1 with εα, it almost answers the kernel PCA nnz(X) question of Musco and Woodruff [34] – however our algorithm does not […]	Moreover, replacing the σk+1 with εα, it almost answers the kernel PCA nnz(X) question of Musco and Woodruff [34] – however our algorithm does not […]
TCS-3559	Distributed, parallel and sublinear algorithms	While the construction techniques presented in this paper can be easily extended to upper bound the access cost of some parameter values outside the merge […]	While the construction techniques presented in this paper can be easily extended to upper bound the access cost of some parameter values outside the merge […]
TCS-3599	Distributed, parallel and sublinear algorithms	A few cases remain open questions; we conjecture that they should be unsolvable.	A few cases remain open questions; we conjecture that they should be unsolvable.
TCS-3612	Distributed, parallel and sublinear algorithms	What is the 1-round bandwidth complexity of MemDetect(K3 ) under edge insertions?	What is the 1-round bandwidth complexity of MemDetect(K3 ) under edge insertions?
TCS-3614	Distributed, parallel and sublinear algorithms	Second, can one reduce the running time or provide a matching lower bound?	Second, can one reduce the running time or provide a matching lower bound?
TCS-3615	Distributed, parallel and sublinear algorithms	However, we conjecture, for sub-Gaussian noise that P |Xi − ∅(t) | ≥ x = O(exp−x ) (cf.	However, we conjecture, for sub-Gaussian noise that P |Xi − ∅(t) | ≥ x = O(exp−x ) (cf.
TCS-3620	Distributed, parallel and sublinear algorithms	Can Chaink be used to form novel lower bounds for other kinds of problems?	Can Chaink be used to form novel lower bounds for other kinds of problems?
TCS-3624	Distributed, parallel and sublinear algorithms	Unfortunately, we do not know if the exponential size of ϕ′ is unavoidable.	Unfortunately, we do not know if the exponential size of ϕ′ is unavoidable.
TCS-3640	Distributed, parallel and sublinear algorithms	The following question is also open: does there exist an efficient algorithm to check if a given directed graph satisfies condition SC?	The following question is also open: does there exist an efficient algorithm to check if a given directed graph satisfies condition SC?
TCS-3723	Distributed, parallel and sublinear algorithms	Can we find any problem that can uses the benefit of bounded clique-width?	Can we find any problem that can uses the benefit of bounded clique-width?
