id	title	category	disposition	sha256
TCS-5326	Communication compression to information cost	Communication complexity and Boolean function analysis	not_shortlisted	3a38551a61c92be56a30deb615302f60160e7dbbac6cabe009a18b1cb3bf989a
TCS-5330	Near-linear-query approximation schemes for matroid intersection	Optimization and numerical computation	proposed_candidate	66b08144584ee6c53b93c03915c8542008cbe933335751e70df1e38979f95d11
TCS-5332	Weak automatability of Resolution	Proof complexity	not_shortlisted	763605150b8d94594465059a7e32d66e990542739744f9fbf09c38c6acd0ef53
TCS-5333	Linear-space Cutting Planes refutations	Proof complexity	not_shortlisted	fbc384a8d459c48f3c146899125e0ecd010bbf9b5091fb4c63a759bf5ec971b7
TCS-5334	Sample-efficient latent-tree Ising learning	Property testing and distribution learning	proposed_candidate	ff4b74436569a07aefc7598d4b5bb59e4d13a1d1455895d716e171ddecf25ae5
TCS-5341	Pseudorandom generators from hitting-set generators	Pseudorandomness and derandomization	not_shortlisted	d141efee4040156717a8fd8bf34b3eb34d4a9037e29ff627576a36cae24f72ef
TCS-5349	Dimension-free regret for bounded-max-norm experts	Online algorithms, scheduling and packing	proposed_candidate	067660a53f0cfff83251999b6839db5a41cdb660db803ffcbc650842250ed73e
TCS-5358	Polynomial-time distribution-free PAC learning of DNF	Learning theory	not_shortlisted	ef507b816212aacadfb01923718ccc62455e9333fffaf4a9ad68bfe6b9ed30a0
TCS-5374	Degeneracy-sensitive classification of homomorphism counting	Parameterized complexity and algorithms	not_shortlisted	086bbda22bc8607489242031d9033bb37ed5fbf9dfca591225c49a505c7c3548
TCS-5395	Downward self-reducibility of integer factoring	Lattices and computational number theory	not_shortlisted	abb97d26ce737c2e671b785ba86ab573a46678c56fc642546582e1ad2a411578
TCS-5406	Optimization and certification in sparse random CSPs	Beyond worst-case and average-case analysis	not_shortlisted	5d1aff9a5701857bc1647ca30618f403fcb3c7e29b02ebf1256d3886bc5a1b01
TCS-5407	Optimal approximation for submodular maximization over a matroid	Approximation algorithms and inapproximability	not_shortlisted	7949ad38a26bcc9f456b18de93c6caf1b5db3680c22751efb4ab13028a6499e7
TCS-5422	Consequences of linear-time Orthogonal Vectors	Fine-grained complexity	not_shortlisted	bc319a599f817f1cc1f27e37f816b9b57883f6b7f65bf7db0e128672f50f22ee
TCS-5427	Characterizing multipass turnstile streaming	Distributed, parallel and sublinear algorithms	not_shortlisted	261a828d21dfebb92aefa7c824badf0c098c5d33ffbad67a6184b330c6be6569
TCS-5434	Nontrivial agnostic membership-query learning of \(\mathrm{ACC}^{0}\)	Learning theory	proposed_candidate	9219571fd58b92dc67b479cd0383d067d40973c148c53e87700f9a706d8ac73c
TCS-5442	Steiner Tree bidirected-cut integrality gap below two	Approximation algorithms and inapproximability	proposed_candidate	25e3bb0eedecf3f8d30ccd3564679ebb2c02422861ace754125cfbc47ad2722a
TCS-5443	Polynomial-time learning of Gaussian mixtures	Property testing and distribution learning	not_shortlisted	1609b8be4535556d69c3e0727eef0a1e80898a703746c1a72fae27bbbbb4e277
TCS-5494	Oracle complexity of stochastic approximate stationarity	Optimization and numerical computation	not_shortlisted	73db4b394593022eaad56e468a3ba9d3447ded2c72f8f0cc0bc4c8811a5bdce2
TCS-5520	Unconditional hardness of PosSLP	Algebraic computation	not_shortlisted	5d953d421df014638e2b61658763e8fe5c086b28035dca01550a51be2da0f06e
TCS-5544	d-to-1 versus Unique Games conjectures	Approximation algorithms and inapproximability	not_shortlisted	a20dad0dd1670ffcb73a343122612a1fafc4454fbe9a38d4dec5f13c30f56c51
TCS-5554	Subquadratic factor-three edit-distance approximation	Approximation algorithms and inapproximability	not_shortlisted	3bd3acfb34b0cc7204d9646aa6310f4e13fdf2e3a9e70fa192c3ee7868499d7d
TCS-5593	Black-Box Hypothesis	Computational complexity	not_shortlisted	7cb6027b5fb5bf1bf2bc2b4f364ca35b09b74ec76e39130983d33ae2aff75aa5
TCS-5603	Polynomial-time recognition of abelian cores	Automated reasoning, rewriting and unification	not_shortlisted	c2cb8fa58c21e0a8bc780579930195cf8ae67cc9c377c58d6df8d0f0685a3d12
TCS-5651	Recognizing good-for-games and good-for-MDP automata	Automata and formal languages	not_shortlisted	48bf27dc365b108b8318cb3127bf6911f60d620a146c3bd16e31fd9b3e164c64
TCS-5682	One-dimensional piecewise-affine reachability	Semantics, logic and verification	not_shortlisted	6f3ea4eab169fd8ba0c1a14287053d58289bde804cd13770792abb064cddb2fb
TCS-5705	Logarithmic adjacency labels for monotone graph classes	Algorithms	not_shortlisted	e26a2c64c60e6aab1d9ea2c98e16613bfc1f5857db60d01fee2f6e43c517fe47
TCS-5732	Regular separability of VASS reachability languages	Automata and formal languages	not_shortlisted	0cafffacbf405df0e9bd403714c7abb113126c6ffdd85eed78cbad89f620b508
TCS-5738	Recognizable separability of automatic relations	Automata and formal languages	not_shortlisted	b6a3036bff197dc8b1b06b4755d6cd09448631c5107bd3379644efaeff469b1f
TCS-5739	Collapse of rational recurrence systems to single recurrences	Algebraic computation	not_shortlisted	0908ac36dc3fd9e6dc52e78ed82be528bb65fd239a93e5d1bd8b1a977dac9922
TCS-5773	Skolem problem	Semantics, logic and verification	not_shortlisted	6eba599844a7cdef0c44ba3558d26a5dc4f18b6caa3789aa25f401d97c2a7f3b
TCS-5777	Monotone versus general spanning-tree polynomial circuits	Algebraic computation	proposed_candidate	6cb43956b16e2c1a5d4e7b8ec28069dd32dc1ab4f069c6796f1171b137de1361
TCS-5779	Constant-factor online contention resolution for matroids	Online algorithms, scheduling and packing	proposed_candidate	8463afacd24ba9455f555f06e6dbaa5824b7d1c5e2d585283807cc1f03a647c8
TCS-5787	Constant-factor approximation of graph crossing number	Approximation algorithms and inapproximability	not_shortlisted	64f768fff807376d76e1e57007c31f861b29c560cc8e372414e529d4b368832d
TCS-5793	Pseudorandom functions from hardness of learning	Cryptography	not_shortlisted	e378c33c00d0a2b29fc58410565fc7bbb71b30851f07b03130d15c004edd1da4
TCS-5795	One-pass semi-streaming depth-first search	Distributed, parallel and sublinear algorithms	not_shortlisted	8b1db03218464bec406128c0bf04c3cab9a2024a873fd5d6bf1e611350645086
TCS-5797	Linear scaling of local certificate size with verification radius	Distributed, parallel and sublinear algorithms	not_shortlisted	74a3525415db6d70d43f6e1b7a755b35f432465a8c2acddc77e3cc9ad458e371
TCS-5798	Pseudodeterministic construction of primes at every length	Pseudorandomness and derandomization	not_shortlisted	e46be307ff1219f3f6b21046ae230d439fd466c7b6a3e88547adc87bfb979385
TCS-5817	Computational interpretation of impredicativity with univalence	Semantics, logic and verification	not_shortlisted	0700f4f04a8cfce6e732831e260aea6ea790c38d5f2ea49b8ead2693ed1af755
TCS-5825	Superconstant word-RAM lower bounds for prefix-U1	Data structures	not_shortlisted	28145121ef6626f68ae898490784a660ea1e66ddcb82d35542bb68541bacc4e0
TCS-5847	Linear conditional-information bounds for VC learning	Learning theory	not_shortlisted	3ea18ad213f3f6e2e8d65ad0720d1ca2fe4a9415151f12036e2a3184b927627e
TCS-5851	Truly subcubic unweighted tree edit distance	String algorithms and computational biology	not_shortlisted	420b512daf2f807f8f850cf11db6faa313c69718f2f5ad0ce32e5ccb43ef4ed1
TCS-5863	Decidability of stochastic resolvability for \(\omega\)-automata	Automata and formal languages	proposed_candidate	66e98e5688e67d230cd72d01e78d7b7f81e1db176180fa69c49bd11e8d059437
TCS-5875	Hausdorff distance between semialgebraic sets	Geometry, topology and metric spaces	not_shortlisted	d61482abc761bca5dd98a1402afb6e5051710d050451c641b3f5efc9fb5aea4d
TCS-5892	Direct sums in randomized communication	Communication complexity and Boolean function analysis	not_shortlisted	ad723b53a474ab77ddc7f661fef107b68c98ebf2cc44b4f3e0c7d22eeb0758b7
TCS-5902	PAC learning of finite automata under the uniform distribution	Learning theory	not_shortlisted	6d5726cef96249ede2725a686aa06401df6ec01fc8ebe5529f98ca8ac9d5d55e
TCS-5904	Equivalence of discounted-sum automata	Automata and formal languages	not_shortlisted	869473f0c45d135652ed8b7de168557336d3f8f277eaa360529c98ea56bba2c1
TCS-5915	Constructive simplicial models with univalent universes	Semantics, logic and verification	not_shortlisted	c79c45fc38fc7b9189c53e3c489e0f4accd01a646c3baf945bd5160bcd5a110b
TCS-5921	Membership in \(2\times 2\) integer matrix semigroups	Algebraic computation	not_shortlisted	06fe7e07d710d0b4c1a27ec1a487c2e2391226a15f82bb2c84d468ddb50d84c5
TCS-5959	Complexity of the Game of Life limit set	Automata and formal languages	not_shortlisted	3414d13faf46aa30e114a2422302fce9423f50b120f7f1a94727a97767b32d31
TCS-5969	Complexity of planar 3-edge-colorability	Algorithms	not_shortlisted	41ba71dd1fe1fab118e618b72a8b6cd838eaff158902b8c19a0992589e6109f5
TCS-5975	Decidability of decisiveness in probabilistic transition systems	Semantics, logic and verification	not_shortlisted	d59fd403803f7d926c1899dfbafa99158e50e2d927cb0e05039734739bbbffff
TCS-5987	Decidability of weak bisimulation for normed BPA	Semantics, logic and verification	not_shortlisted	be8d7f4d4cb576e22aa000a5c3c8aa3e735d5c61fa5831b8c0572bc0db26587d
TCS-6006	Complexity of ARRIVAL	Computational complexity	not_shortlisted	67dc90c19ad4aae1d20c505292d388882ff39d9bd340303348a10e7cf9ddf4e4
TCS-6007	Explicit noncommutative circuit lower bounds	Algebraic computation	proposed_candidate	ccd05e187fd249dc752b183baaf9d8619747c1ae27f4c6a7f0fcbc1fe8381fac
TCS-6016	Satisfiability of weak MSO+U over infinite words	Automated reasoning, rewriting and unification	not_shortlisted	f4fd202a0d24842044cec51b5ce92390db45c233bd6a02100189c892aff9ed01
TCS-6025	Treewidth-dependent classification of subgraph isomorphism	Fine-grained complexity	not_shortlisted	0a7965675612252b1a808861eb6f6a29c62318fb3aa8e1af43e42cce2b0963b8
TCS-6036	Decidability of restricted elementary real functions	Semantics, logic and verification	not_shortlisted	c6f04bd79490a9339db60580a027c83e785425e81160cc98db9a904fc6b54450
TCS-6064	Characterizing cellular-automaton limit sets	Automata and formal languages	not_shortlisted	ec9c5c01b5cbd5715ab004121a2f509601c81e30e50def9dae547dc4aaf24d35
TCS-6078	Pinwheel Packing in NP	Online algorithms, scheduling and packing	not_shortlisted	6fffd08e0e4c97ccf85b5c9759b224d537a0eca3512aef7ce3846de75b2dca9e
TCS-6080	Linear-round weighted APSP in CONGEST	Distributed, parallel and sublinear algorithms	not_shortlisted	d5c161060ae041a29737ea38e1cf95ee52a60c7b8a96599024414cf3b27e24a0
TCS-6091	Exponential depth-three \(\mathrm{AC}^{0}\) lower bounds for E	Computational complexity	not_shortlisted	6a007177a349870a758393b424f59b79d021569ea5849bcd96f0d42daaa7dd21
TCS-6105	Computability of the Mandelbrot set	Computability and algorithmic information theory	not_shortlisted	594cf31ec8a6e872e870e61e0284756cc4881253fa5803aaeb35c4344bb79d8a
TCS-6112	Univalence, impredicativity and propositional resizing	Semantics, logic and verification	not_shortlisted	11b9674c1a647631dde3b464ecc4d09b62e8973321c1cf14141cf8182da7bb53
TCS-6125	Exponential LOCAL–CONGEST separation for bounded-degree LCLs	Distributed, parallel and sublinear algorithms	not_shortlisted	f6cd235342e38010a62f98d07374368604108a81e9946f5407ad327c9d588caa
TCS-6139	Subexponential derandomization of multipass randomized logspace	Computational complexity	not_shortlisted	740b5d9845cd583501f56e8e7476eb937a12ebc159443036c3c688f2d92cbd8a
TCS-6157	Determinacy and rewriting of regular path queries	Database theory and finite model theory	not_shortlisted	12b9e7b14e6460a6e4d20880beabda12e4764a57c41628721e0c5b37fff156eb
TCS-6158	Unique invariant measures versus cellular-automaton ergodicity	Automata and formal languages	not_shortlisted	6319acb6836ba022b0751013137cb65daad4781f6154d355b40b41de889c6a8f
TCS-6168	Does NP-hardness of MCSP imply circuit lower bounds for EXP?	Computational complexity	not_shortlisted	5feb1ab0c2f44375e024981f3dce215235947bad60a8a506c802d018f27b86c3
TCS-6173	Three disjoint directed shortest paths	Algorithms	not_shortlisted	7c6e0fcfe03d2d71635cff1a331145f7b3f7d96f02687b9a285b126b0ff14da8
TCS-6198	Majority hardness of balanced functions	Communication complexity and Boolean function analysis	proposed_candidate	fdb839cd3dcfbd1cbe2021a6ec84d9d92876cf020d6fca1afeef4c131df06497
TCS-6199	Decidability of contractibility for finite two-dimensional complexes	Geometry, topology and metric spaces	not_shortlisted	deaf5ede1c36ce7fa8396232fbafce7c28aa576ef02f7920e43bd1e4b2928be9
TCS-6206	Clique detection in CONGEST	Distributed, parallel and sublinear algorithms	not_shortlisted	3e11d3693cedb437557cb02a2bf1347dc3ba0048137f38b880470980dfd4fe25
TCS-6245	Exponential witness bounds for three-dimensional VAS	Semantics, logic and verification	not_shortlisted	cfc9c72b8fade923d0c8e5adcec1ef4011a13f89f8f45a6339fd9c35d76878f8
TCS-6251	Polynomial-time independent set under a forbidden forest	Algorithms	not_shortlisted	6343f20b0ad18dddfe7e2c8ab2da88b37790380829c9d26b740363c2f4a5a45c
TCS-6270	Near-linear-query reconstruction of bounded-degree graphs	Algorithms	not_shortlisted	4a2186616e0c169e692aff302ea2adc1d9d1e75a345302de7e98aeec980667b1
TCS-6285	Closure of UL under complement	Computational complexity	not_shortlisted	cb1529399bd34120d6c47cfde8c6a67f7c672e389ef7de4ed47968c191e096bf
TCS-6309	Constant-factor approximation for capacitated k-Median	Approximation algorithms and inapproximability	not_shortlisted	53702c133a78a1141f71e8719ef357c20e989704c159d4b29291755f088e286b
TCS-6359	Decidability and completeness of concurrent Kleene algebra	Semantics, logic and verification	not_shortlisted	bf5d6d0c620807ee4d2695908a9154d655cfc45b80a40da000db2f6db2f8f890
TCS-6372	Cai–Fürer–Immerman definability in choiceless polynomial time	Database theory and finite model theory	not_shortlisted	adf31cd935fc641f67c2f50063ee78d44ad38e7032e2e9b5b7048daae7afbadb
TCS-6379	Polynomial kernels for Directed Feedback Vertex Set	Parameterized complexity and algorithms	not_shortlisted	e7c0fa74b18a490f4673e1f8e0e9210a9b126067d83b4e91f6545ce1c9fdd39c
TCS-6380	Load-optimal parallel natural joins	Distributed, parallel and sublinear algorithms	not_shortlisted	89dc1be2c077e3b6c511838d7ea6e2a37eebe7872a5861d82d4a5a7fbbf1e540
TCS-6401	Finiteness of automaton semigroups	Algebraic computation	not_shortlisted	b4870a2049cda7692e4288229122ab2f6bba5f0820547c53af7038ebaae5967a
TCS-6418	Simultaneously time- and message-optimal distributed MST	Distributed, parallel and sublinear algorithms	proposed_candidate	ab011bbef469ffd24a183866da0ad987ed76d947edcbc615a04d6c98416d4179
TCS-6421	Isomorphism dichotomy for finitely forbidden hereditary classes	Algorithms	not_shortlisted	fd2786107a3ae66ce0d6aaddc59fc39d854371133be094500ef4200cb6e5301c
TCS-6433	Polynomial-time Győri–Lovász partitions	Algorithms	proposed_candidate	81bba61879305180b9774af24eebbf24be44e2f8aa3f3ad7d5f6ad5d81f68989
TCS-6446	Quantum PCP conjecture	Quantum computation and information	not_shortlisted	79d1e8d83049e87b1fe18aa74b779a9e5d73c0432f14f69467ba711acefdcf26
TCS-6447	Strong quantum IOPs with polynomial communication	Quantum computation and information	not_shortlisted	131e9c94375bd1f3325de9d19861c369759be02a6f95267df57c3a14754d884e
TCS-6448	QMA versus QCMA	Quantum computation and information	not_shortlisted	aaf1509468670524029e3432853b81e2f217531a9643c70b3c942be27a36fc0f
TCS-6449	Quantum versus classical nonuniform advice	Quantum computation and information	not_shortlisted	6c39034d0e305be686b73cff2ddc79f0848b62822ac1caa850afa6ce94cf614a
TCS-6450	Polynomial relation between classical and quantum communication	Communication complexity and Boolean function analysis	not_shortlisted	c938c7798cc7ad60038635104fa1ac3b1293769fde2dc888207550c90d884d91
TCS-6453	Infinitely-often one-way functions from average-case NP hardness	Beyond worst-case and average-case analysis	not_shortlisted	5dc4c5d13826f1643e95bdf9b9263f8361aba1f214310a4fbd98698261284a1b
TCS-6454	Low-noise LPN hardness from Nearest Codeword hardness	Cryptography	not_shortlisted	25b6a58e40f2e77fdca9fc347143ef7fa5a432681e5c0c1980482eff04288ff0
TCS-6455	Doubly efficient \(\mathrm{IP} = \mathrm{PSPACE}\) for the full time range	Computational complexity	not_shortlisted	3b26d6a8c175f0519ae433b85392335e03886c5eeefdecdb7c3333cc19cda6f8
TCS-6459	Entanglement without distillable secret key	Quantum computation and information	not_shortlisted	8eae4ee84e9135df0081c9baefb626c368d9ca93dfabc1e8c8a75b36176df9dc
TCS-6466	Polynomial tour complexity of BKZ	Lattices and computational number theory	proposed_candidate	eb563329042a7860c8422972eca08ed286ee96de57441e490a64ef8233cc596f
TCS-6477	Deterministic subquadratic dynamic s–t reachability	Dynamic algorithms	not_shortlisted	1aa33d9f50e9cd19f76dc7c188b249d684f64865030b76bb025841875709d127
TCS-6481	Complexity of bosonic quantum computation	Quantum computation and information	not_shortlisted	2be7fde165d32cf2d9752e3d7eb4b0925171b2a1ab5df028026bf0f10c23471b
TCS-6483	Superlinear randomized query lower bounds for submodular minimization	Optimization and numerical computation	not_shortlisted	68dd61deeb7ce69c478379d5102e9515f6bff80511fe7021c4a178040a4fe9be
TCS-6493	Complexity of tensor orbit-closure intersection	Algebraic computation	not_shortlisted	bb86be5efcf0b823140d6eda262b1ff41e5551b20d24f456da2223a71147559a
TCS-6498	Dynamic optimality conjecture	Data structures	not_shortlisted	b56448924af4a04dc57f52350ac95c44c926b16e596a55161607fd7e81c4e4f9
TCS-6499	Sublogarithmic distributed MIS	Distributed, parallel and sublinear algorithms	not_shortlisted	3d4c59288e8d5c2d83d27ae53be62bcdc62cec8978f8154a2b3a6d184bc2bc29
TCS-6500	Erdős girth conjecture	Structural graph theory and graph algorithms	not_shortlisted	09a9034ccdec79359c2565f57c2100dfa164c8cc307d5b36a26be51e3c96aac3
TCS-6501	Constant-round MIS in the congested clique	Distributed, parallel and sublinear algorithms	not_shortlisted	4d675cce05b9ec69e6b9de7875cb046971774fd78fa8800468a6f9c00b59b61d
TCS-6503	Online matrix–vector multiplication conjecture	Fine-grained complexity	not_shortlisted	8a01613ce51b0f7e3e949a901dd717be3b22c6afc86c0b86e0645327a2fe6f66
TCS-6504	Perfect matching in NC	Distributed, parallel and sublinear algorithms	not_shortlisted	41f17bc34caa145e326716547b44828c07100765d9b638cd4e95a08c77bde340
TCS-6505	One-cycle versus two-cycles conjecture	Distributed, parallel and sublinear algorithms	not_shortlisted	e86d377b60a20aa2e48b546ce08bf823eca9ed2768f7cb6e7630413fa5e2c4e8
TCS-6506	Deterministic LOCAL MIS in \(O(\log  n)\) rounds	Distributed, parallel and sublinear algorithms	not_shortlisted	a107b9d112851918e9692168373e2235874adb500ced35659938a576d7e14ac0
TCS-6507	Work-efficient parallel directed reachability	Distributed, parallel and sublinear algorithms	not_shortlisted	8ab4c93b3e82bde40067a6027257a54cf6e96b1689d2030add6b80f6f1f56c1d
TCS-6508	Deque conjecture	Data structures	not_shortlisted	ef716586640bc4586067a1e2d7d0b3700e4ad9285d554f66e4e41ceb1f01bc7e
TCS-6510	Truly subcubic APSP	Fine-grained complexity	not_shortlisted	ac58922fd3e4c37bdac9247ce7bf07b8c2f51c024d52759a7bc93cd374918d7b
TCS-6511	Deterministic Exact Matching	Structural graph theory and graph algorithms	not_shortlisted	3827bbc85aa830a19d80b0ba90be236488e2478f872dea78b9cc798b02388da8
TCS-6513	Constant-factor approximation of the smallest grammar	String algorithms and computational biology	not_shortlisted	641195b6c3e2cb86842533ae4acb52054f11158d47e3181b822b22d35e5179b1
TCS-6515	Asymptotically good quantum locally testable stabilizer codes	Quantum computation and information	not_shortlisted	fe7ad9ac08a7a3637fd5e5ed9c777d1dbf119ac32c23ff12e82290a52c292137
TCS-6516	Area law for gapped two-dimensional Hamiltonians	Quantum computation and information	not_shortlisted	8fc2f5e53a6a431547aad244d29c84cbea1386e480ad4b01591dd759cbc8db81
TCS-6517	Passive quantum memory in three dimensions	Quantum computation and information	not_shortlisted	c0f45df026f64db8e2172cd2ab31f6aff7894c8c0d2f24bf05558f2ce499d2ba
TCS-6518	NPT bound entanglement	Quantum computation and information	not_shortlisted	6dffcca628b6128fd07da1d88b685aa26eff1e51eea069497d04837d4defa1a2
TCS-6519	Quantum capacity of the qubit depolarizing channel	Quantum computation and information	not_shortlisted	b89997224f3f8ca16d3eae35542a8d79c52dde0afc5b526748eb45ef677e5584
TCS-6520	Computability of quantum channel capacity	Quantum computation and information	not_shortlisted	2267da06234e2409e9f34ecff3e861ccaf4669a7fc3b714b738e11b63e849996
TCS-6521	Dihedral hidden subgroup problem in BQP	Quantum computation and information	not_shortlisted	7bbf8093914ed72b2adab47db76433ebfbbc5b63be074570a4a17dbec931be4c
TCS-6522	Graph isomorphism in BQP	Quantum computation and information	not_shortlisted	5169a3bb969e7ca8a80c1cbd401c47e3bf542e551ed99c42ad7a71351a55403d
TCS-6523	Kannan–Lovász–Simonovits conjecture	Geometry, topology and metric spaces	not_shortlisted	cbdb2af25407293fe4c34133ab4f145ee88ddfd5527b39ec788040f43b85dc9a
TCS-6524	Lang–Plaut problem	Geometry, topology and metric spaces	not_shortlisted	af38870baebe9295a1726cb35833d2bfd7a570976f87d38ad82a992d0a42d88a
TCS-6525	Gupta–Newman–Rabinovich–Sinclair conjecture	Geometry, topology and metric spaces	not_shortlisted	222ae89d534f382aff416e6401a6ba919bbc5aae3fdfcddd6141dfbea1eca6c0
TCS-6526	Optimal size of weak \(\varepsilon\)-nets for convex ranges	Geometry, topology and metric spaces	not_shortlisted	9dbbe965601fd16f59c4fed22b8e8e5e3203ba6058b2e0da4931cec89f4714c0
TCS-6527	Constant-distortion Steiner point removal	Geometry, topology and metric spaces	not_shortlisted	b4e9de7bcf0012c98489df6a5c2b2ed401f5808c12888dd6bcbc960b157e6bf0
TCS-6528	Unknot recognition in polynomial time	Geometry, topology and metric spaces	not_shortlisted	1694e5cdb0cb7488ccccbeb03907b5abbc8ef821a019373815384cc9cdaea92f
TCS-6529	Optimal \(\ell\)\(_{1}\) distortion of planar Earth Mover Distance	Geometry, topology and metric spaces	not_shortlisted	9b6f84f69057ab015b9f70e7760b8d012f5edd9a33581174779bdff15f79f071
TCS-6530	P versus PSPACE	Computational complexity	not_shortlisted	d5c3a4e4d6e40a421ec39165f3f323ae01723271dd2f10abace6fb29e464c6d1
TCS-6531	L versus P	Computational complexity	not_shortlisted	c1547328d2ca48c5793ef894cc32002e40ea48b168fdcd10fac759f8742f4218
TCS-6532	Strictness of the polynomial hierarchy	Computational complexity	not_shortlisted	37cbfc4caa1d71569e83c6222c40c2b43bdc676aabfbe139f80ce0b14251e185
TCS-6533	NL versus UL	Computational complexity	not_shortlisted	d255985c0f6607107c0e3af3b13143027e2ee8de3d40c530a18a25286d4b5c19
TCS-6534	Berman–Hartmanis conjecture	Computational complexity	not_shortlisted	a41a6c3eb78cffbf325422b8d58e25b46e94bab7b286ed34bf356d0ca87a0b1f
TCS-6535	Nonuniform \(\mathrm{TC}^{0}\) versus \(\mathrm{NC}^{1}\)	Computational complexity	not_shortlisted	2c5be7cce5bad7b4bd795c3d6031187b04a05520cd1198ac33babf54a02308e6
TCS-6536	Deterministic linear-time minimum spanning tree	Structural graph theory and graph algorithms	not_shortlisted	a37cc42fdd9a9e73e8dc7fd28278eee73eb3266eca692c114d15c6fa21593c35
TCS-6537	Expected linear-time integer sorting for every word length	Algorithms	not_shortlisted	d9a1329d3501f78b4e524270f94e707047ba9634dce0bb7f3ae442893359f1ba
TCS-6538	Almost-linear-time exact maximum matching in general graphs	Structural graph theory and graph algorithms	not_shortlisted	ec6a7c9a4182da2ec1bc79953bedcdcaca4ecd072c0378a36624fd2ccedefbd7
TCS-6539	Almost-linear triangle detection	Structural graph theory and graph algorithms	not_shortlisted	0d0de39f5eafc225ffd51ef18e3377ded6f8d48957e2486e92a43ea80d2d5efb
TCS-6540	Superlogarithmic static cell-probe lower bounds	Data structures	not_shortlisted	09a6cd7764896af93ba61622d04d6cc56d1a95bd798ff6272583736ba3ec0461
TCS-6541	Linear-size sample compression	Learning theory	not_shortlisted	55bb5ede888adcf15835638fb0741001f6587a7025251a1607affc38e3f9f082
TCS-6542	Learning parity with noise in polynomial time	Learning theory	not_shortlisted	23a980b19523b7481440934f8c472397cb00dd760869ba02aaebe27ff626894e
TCS-6543	Learning Boolean juntas from uniform random examples	Learning theory	not_shortlisted	2713246250bf43e82e5ee2b1e2b43764475f8e6c0be795d9f8ca023fa7fa3f4d
TCS-6544	Distribution-free learning of intersections of two halfspaces	Learning theory	not_shortlisted	45ffdedf76048512f40ae8077b0373204c0deb5e74c14bd718780a1b4af8f3c4
TCS-6545	Public-key encryption from one-way functions	Cryptography	not_shortlisted	883112b007232dc585dd8ba463da6d42d40050b9a648e089af7ad1262370e940
TCS-6546	One-way permutations from one-way functions	Cryptography	not_shortlisted	175d6eb28739b177843e514fa72e7bac6d8637f4dd40c459392658ee8ffcbcaa
TCS-6547	Collision-resistant hashing from one-way functions	Cryptography	not_shortlisted	ae2ed40583d489278225d5e71331015b46c1ad5c92aa4c982b371e86f5bb7db2
TCS-6548	Chosen-ciphertext security from ordinary public-key encryption	Cryptography	not_shortlisted	3adf990dbc0710224344de349fbca8394bb1af4b0bb0fc426242d1f76cab624b
TCS-6549	Oblivious transfer from public-key encryption	Cryptography	not_shortlisted	3b90c1398b1d64a96d0473c2d4e27fce673d818b00850d7efcc588dd6b65dfd9
TCS-6550	Circuit obfuscation from polynomial-hard LWE	Cryptography	not_shortlisted	663ecfd1c83b64804b55c8600a0160c976ad4934408f6c6506d38794e2430f9f
TCS-6551	Unleveled fully homomorphic encryption from LWE alone	Cryptography	not_shortlisted	28c77ddf7d34358a71c1c86ae6e8cf9ee42ffb33629a4701d8c2b720799450a1
TCS-6552	Noninteractive zero knowledge from one-way functions	Cryptography	not_shortlisted	6b807cd482765f4f65ed976a1c4579a4e9e32c4a37c3232653aa721f480149ab
TCS-6553	P versus NC	Distributed, parallel and sublinear algorithms	not_shortlisted	60e80030fdd7108a3e382a4116346b7cd61f795b90b8c057d384ca2878bf129d
TCS-6554	Distributed Lovász Local Lemma in \(O(\log  \log  n)\) rounds	Distributed, parallel and sublinear algorithms	not_shortlisted	e6a57c27b9d08179594f2be46fbfc9d4ae88afd0327ea7f6dcd4d8182936a2dd
TCS-6555	Optimal exact single-source shortest paths in CONGEST	Distributed, parallel and sublinear algorithms	not_shortlisted	ddc5888dccf27beae436c94b30cedab9870f2d60ee403119325ec2e868035b80
TCS-6556	Directed reachability with nearly linear memory and polylogarithmic passes	Distributed, parallel and sublinear algorithms	not_shortlisted	b1a6ff1c41442f3668842f7271c370995b1094c383e7ea47ade424853a6bd7c3
TCS-6557	Explicit superconstant lower bounds in the congested clique	Distributed, parallel and sublinear algorithms	not_shortlisted	dca0f5b91d61f06ae65373c5fff7f6f7ac84a6a16833a6b77eaea11c4a9fc4ec
TCS-6558	Maximum reset threshold of synchronizing automata	Automata and formal languages	not_shortlisted	f6751541d17501f13c20ae039af0947cbf4e643b955f76394bdcfab679e03aa1
TCS-6559	Generalized star-height problem	Automata and formal languages	not_shortlisted	3999fb41f2bf14dc42ef937c2076132a9ee98bfe3cd0ba14c2216f2f2ee392f3
TCS-6560	Sakoda–Sipser problem	Automata and formal languages	not_shortlisted	a1b4e504a3c1374cd45608b3c294d409ab71ef344f24c1ff23550cc5617226e5
TCS-6561	Decidability of every level of the dot-depth hierarchy	Automata and formal languages	not_shortlisted	4abf929eed866d908842c8d6a5a648382ca3e07bf8c455fe3c0093109c7c78d2
TCS-6562	Word equations with linear length constraints	Automated reasoning, rewriting and unification	not_shortlisted	2e576fe983b9f4bb42683062e1b9be9d447937b80a1bca07d28b1627f864f8f3
TCS-6563	Equivalence of deterministic macro tree transducers	Automata and formal languages	not_shortlisted	138f226b29df9b4ae1c10d0e59679a9428e243c40a49d28516d614c9657c17dc
