id,title,category,decision,reason_code,reason,saved_target,source_url,source_locator,evidence,importance_score,review_cohort,decision_references
TCS-0544,Polylog query time for a dynamic all-pairs problem in plane directed graphs,Dynamic graph algorithms,retained,retained_foundational_or_broad,"Keep dynamic connectivity, spanning forests, matching, distances, min-cut, broad dynamic complexity and general sensitivity/recourse barriers.",Polylog query time for a dynamic all-pairs problem in plane directed graphs,https://doi.org/10.4230/DagRep.12.11.45,"Seminar 22461, section 4.4",index,69,original,
TCS-0538,Open Problem: Low-Degree Spanning Tree,Dynamic graph algorithms,retained,retained_foundational_or_broad,"Keep dynamic connectivity, spanning forests, matching, distances, min-cut, broad dynamic complexity and general sensitivity/recourse barriers.",Open Problem: Low-Degree Spanning Tree,https://doi.org/10.4230/DagRep.14.11.92,"Seminar 24471, section 4.2",index,66,original,
TCS-0540,Communication Complexity of Max-Flow,Dynamic graph algorithms,retained,retained_foundational_or_broad,"Keep dynamic connectivity, spanning forests, matching, distances, min-cut, broad dynamic complexity and general sensitivity/recourse barriers.",Communication Complexity of Max-Flow,https://doi.org/10.4230/DagRep.12.11.45,"Seminar 22461, section 4.2",index,64,original,
TCS-0539,Breaking CountMin Sketches Inside a Greedy Outer Loop,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “Breaking CountMin Sketches Inside a Greedy Outer Loop”.",Breaking CountMin Sketches Inside a Greedy Outer Loop,https://doi.org/10.4230/DagRep.12.11.45,"Seminar 22461, section 4.5",index,59,original,
TCS-1001,Minimal complexity of MaxFlow on dynamic graphs,Dynamic graph algorithms,retained,retained_foundational_or_broad,"Keep dynamic connectivity, spanning forests, matching, distances, min-cut, broad dynamic complexity and general sensitivity/recourse barriers.",Minimal complexity of MaxFlow on dynamic graphs,https://doi.org/10.4230/DagRep.11.3.16,"Seminar 21171, section 4.4",index,58,original,
TCS-1382,We leave it open to close this gap and achieve a polynomial dependence on λ.,Dynamic graph algorithms,retained,retained_foundational_or_broad,"Keep dynamic connectivity, spanning forests, matching, distances, min-cut, broad dynamic complexity and general sensitivity/recourse barriers.",We leave it open to close this gap and achieve a polynomial dependence on λ.,https://doi.org/10.4230/LIPIcs.ITCS.2026.5,Unresolved-question passage on page 20; PDF page 20,index,50,original,
TCS-1426,Is there an alternative approach – possibly abandoning the black-box paradigm – that avoids limitations (1) and (2)?,Dynamic graph algorithms,quarantined,research_direction,"The passage asks for a new approach, a natural conjecture, properties of a variant, or reuse of a method. It does not specify a separate fundamental question with a clear resolution target. Saved target: “Is there an alternative approach – possibly abandoning the black-box paradigm – that avoids limitations (1) and (2)?”.",Is there an alternative approach – possibly abandoning the black-box paradigm – that avoids limitations (1) and (2)?,https://doi.org/10.4230/LIPIcs.ICALP.2026.153,Unresolved-question passage on page 19; PDF page 19,index,50,original,
TCS-1469,"Second, can we obtain a runtime bound where the exponent of log Φ (or log n) is independent of d?",Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “Second, can we obtain a runtime bound where the exponent of log Φ (or log n) is independent of d?”.","Second, can we obtain a runtime bound where the exponent of log Φ (or log n) is independent of d?",https://doi.org/10.4230/LIPIcs.SoCG.2026.13,Unresolved-question passage on page 13; PDF page 13,index,50,original,
TCS-1472,Can we remove the α(n) factor in its edge count?,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “Can we remove the α(n) factor in its edge count?”.",Can we remove the α(n) factor in its edge count?,https://doi.org/10.4230/LIPIcs.SoCG.2026.65,Unresolved-question passage on page 13; PDF page 13,index,50,original,
TCS-2046,So we conjecture that the lower bound is the same for any cost function in UO.,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “So we conjecture that the lower bound is the same for any cost function in UO.”.",So we conjecture that the lower bound is the same for any cost function in UO.,https://doi.org/10.4230/LIPIcs.SAND.2024.7,Unresolved-question passage on page 11; PDF page 11,index,50,original,
TCS-2104,It remains open whether there is a dynamic nearest/farthest neighbor data structure in constant dimensions d ≥ 2 with worst-case polylogarithmic update and query time: […],Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “It remains open whether there is a dynamic nearest/farthest neighbor data structure in constant dimensions d ≥ 2 with worst-case polylogarithmic update and query time: […]”.",It remains open whether there is a dynamic nearest/farthest neighbor data structure in constant dimensions d ≥ 2 with worst-case polylogarithmic update and query time: […],https://doi.org/10.4230/LIPIcs.SoCG.2024.19,Unresolved-question passage on page 14; PDF page 14,index,50,original,
TCS-2169,Can all-pairs and multi-source cases benefit from the relaxation to (1 + ϵ)-approximation?,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “Can all-pairs and multi-source cases benefit from the relaxation to (1 + ϵ)-approximation?”.",Can all-pairs and multi-source cases benefit from the relaxation to (1 + ϵ)-approximation?,https://doi.org/10.4230/LIPIcs.ESA.2024.65,Unresolved-question passage on page 13; PDF page 13,index,50,original,
TCS-2180,"Second, can we tighten the bounds in the one-pass setting?",Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “Second, can we tighten the bounds in the one-pass setting?”.","Second, can we tighten the bounds in the one-pass setting?",https://doi.org/10.4230/LIPIcs.FSTTCS.2024.29,Unresolved-question passage on page 12; PDF page 12,index,50,original,
TCS-2188,How do they extend to geospatial and dynamic graphs where the data are expected to obey spatial and/or temporal constraints?,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “How do they extend to geospatial and dynamic graphs where the data are expected to obey spatial and/or temporal constraints?”.",How do they extend to geospatial and dynamic graphs where the data are expected to obey spatial and/or temporal constraints?,https://doi.org/10.4230/LIPIcs.GD.2024.16,Unresolved-question passage on page 15; PDF page 15,index,50,original,
TCS-2421,"However, the hardness of DISC-SC-k for general k > 1 remains open.",Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “However, the hardness of DISC-SC-k for general k > 1 remains open.”.","However, the hardness of DISC-SC-k for general k > 1 remains open.",https://doi.org/10.4230/LIPIcs.ISAAC.2023.38,Unresolved-question passage on page 14; PDF page 14,index,50,original,
TCS-2628,"Note that during the update procedure, if G has no negative cycles, then for each “negative” path πs,t , we have V (πs,t ) ∩ […]",Dynamic graph algorithms,retained,retained_foundational_or_broad,"Keep dynamic connectivity, spanning forests, matching, distances, min-cut, broad dynamic complexity and general sensitivity/recourse barriers.","Note that during the update procedure, if G has no negative cycles, then for each “negative” path πs,t , we have V (πs,t ) ∩ […]",https://doi.org/10.4230/LIPIcs.ICALP.2023.84,Unresolved-question passage on page 15; PDF page 15,index,50,original,
TCS-2713,Is there an efficient sensitivity oracle for the k-Tree problem?,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “Is there an efficient sensitivity oracle for the k-Tree problem?”.",Is there an efficient sensitivity oracle for the k-Tree problem?,https://doi.org/10.4230/LIPIcs.ICALP.2022.9,Unresolved-question passage on page 17; PDF page 17,index,50,original,
TCS-2794,"Since we do not know how to maintain such weights directly, as in Section 4, we convert the static non-zero circulation weights to dynamic isolating […]",Dynamic graph algorithms,quarantined,not_a_question,"The saved passage is background discussion, an algorithmic explanation or a general remark about what is unknown, rather than a distinct formulated open problem. Saved target: “Since we do not know how to maintain such weights directly, as in Section 4, we convert the static non-zero circulation weights to dynamic isolating […]”.","Since we do not know how to maintain such weights directly, as in Section 4, we convert the static non-zero circulation weights to dynamic isolating […]",https://doi.org/10.4230/LIPIcs.ICALP.2022.118,Unresolved-question passage on page 12; PDF page 12,index,50,original,
TCS-2834,"Hence, can we achieve this for other dynamic graph streaming problems such as dominating set [26] and spectral sparsification [24]?",Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “Hence, can we achieve this for other dynamic graph streaming problems such as dominating set [26] and spectral sparsification [24]?”.","Hence, can we achieve this for other dynamic graph streaming problems such as dominating set [26] and spectral sparsification [24]?",https://doi.org/10.4230/LIPIcs.APPROX/RANDOM.2022.53,Unresolved-question passage on page 12; PDF page 12,index,50,original,
TCS-3061,Can we preprocess a DSO in Õ(nω M ) time on undirected graphs?,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “Can we preprocess a DSO in Õ(nω M ) time on undirected graphs?”.",Can we preprocess a DSO in Õ(nω M ) time on undirected graphs?,https://doi.org/10.4230/LIPIcs.ICALP.2021.76,Unresolved-question passage on page 17; PDF page 17,index,50,original,
TCS-3474,"Can we improve the preprocessing time for directed graphs to Õ(n2.58 M ), matching the current best algorithm for APSP in directed graphs [20]?",Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “Can we improve the preprocessing time for directed graphs to Õ(n2.58 M ), matching the current best algorithm for APSP in directed graphs [20]?”.","Can we improve the preprocessing time for directed graphs to Õ(n2.58 M ), matching the current best algorithm for APSP in directed graphs [20]?",https://doi.org/10.4230/LIPIcs.ESA.2020.79,Unresolved-question passage on page 7; PDF page 7,index,50,original,
TCS-3679,"1 λ(P ) Varπ ρ(0) − Varπ ρ(t) ⩾ EP (ρ(0) , ρ(0) ) ⩾ . 15t 15t We remark we do not know if […]",Dynamic graph algorithms,quarantined,paper_local_fragment,"The excerpt only refers to a local bound, auxiliary computation or undefined task/property; it does not identify a reliable independent fundamental target. Saved target: “1 λ(P ) Varπ ρ(0) − Varπ ρ(t) ⩾ EP (ρ(0) , ρ(0) ) ⩾ . 15t 15t We remark we do not know if […]”.","1 λ(P ) Varπ ρ(0) − Varπ ρ(t) ⩾ EP (ρ(0) , ρ(0) ) ⩾ . 15t 15t We remark we do not know if […]",https://doi.org/10.4230/LIPIcs.ICALP.2019.93,Unresolved-question passage on page 11; PDF page 11,index,50,original,
TCS-4211,Can one design a strategy with δσ = o(α log n)?,Dynamic graph algorithms,retained,retained_foundational_or_broad,"Keep dynamic connectivity, spanning forests, matching, distances, min-cut, broad dynamic complexity and general sensitivity/recourse barriers.",Can one design a strategy with δσ = o(α log n)?,https://doi.org/10.4230/LIPIcs.ISAAC.2017.12,Unresolved-question passage on page 11; PDF page 11,index,50,original,
TCS-4307,"It remains open whether the answer relation of ECRPQs can be maintained on general graphs, even when only insertions are allowed.",Dynamic graph algorithms,retained,retained_foundational_or_broad,"Keep dynamic connectivity, spanning forests, matching, distances, min-cut, broad dynamic complexity and general sensitivity/recourse barriers.","It remains open whether the answer relation of ECRPQs can be maintained on general graphs, even when only insertions are allowed.",https://doi.org/10.4230/LIPIcs.ICDT.2016.14,Unresolved-question passage on page 13; PDF page 13,index,50,original,
TCS-4341,"We leave as an open problem if it is possible to get constant time substring concatenation queries using O(r) space, which will also carry over […]",Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “We leave as an open problem if it is possible to get constant time substring concatenation queries using O(r) space, which will also carry over […]”.","We leave as an open problem if it is possible to get constant time substring concatenation queries using O(r) space, which will also carry over […]",https://doi.org/10.4230/LIPIcs.ISAAC.2016.18,Unresolved-question passage on page 11; PDF page 11,index,50,original,
TCS-4362,"In other words, our oracle is not inherently path-reporting, an we leave this point as a challenging open problem.",Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “In other words, our oracle is not inherently path-reporting, an we leave this point as a challenging open problem.”.","In other words, our oracle is not inherently path-reporting, an we leave this point as a challenging open problem.",https://doi.org/10.4230/LIPIcs.ESA.2016.13,Unresolved-question passage on page 3; PDF page 3,index,50,original,
TCS-4502,That is impossible for us here because by design we do not know a priori when we write ha in a dynamic sequence where (if […],Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “That is impossible for us here because by design we do not know a priori when we write ha in a dynamic sequence where (if […]”.",That is impossible for us here because by design we do not know a priori when we write ha in a dynamic sequence where (if […],https://doi.org/10.4230/LIPIcs.CSL.2015.374,Unresolved-question passage on page 9; PDF page 9,index,50,original,
TCS-4885,Dynamic Deterministic Constant-Approximate Distance Oracles with n^{ε} Worst-Case Update Time — Explicit open question on PDF page 9,Dynamic graph algorithms,retained,retained_foundational_or_broad,"Keep dynamic connectivity, spanning forests, matching, distances, min-cut, broad dynamic complexity and general sensitivity/recourse barriers.",Can one show a dynamic algorithm for maintaining strong lengthconstrained expander decomposition?,https://doi.org/10.1109/FOCS61266.2024.00121,Explicit open question on PDF page 9,source,50,original,
TCS-5058,Deepening the (Parameterized) Complexity Analysis of Incremental Stable Matching Problems — Unresolved-question passage on page 13,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “Moreover, it remains open whether ISR or ISM-T with complete preferences is polynomial-time solvable for a constant number of master lists.”.","Moreover, it remains open whether ISR or ISM-T with complete preferences is polynomial-time solvable for a constant number of master lists.",https://doi.org/10.4230/LIPIcs.MFCS.2022.21,Unresolved-question passage on page 13,source,50,original,
TCS-5084,Near-Optimal Deterministic Single-Source Distance Sensitivity Oracles — Explicit open question on PDF page 6,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “It remains an open question whether one can obtain efficient deterministic SSRP algorithms in the vertex-failure scenario.”.",It remains an open question whether one can obtain efficient deterministic SSRP algorithms in the vertex-failure scenario.,https://doi.org/10.4230/LIPIcs.ESA.2021.18,Explicit open question on PDF page 6,source,50,original,
TCS-5176,Parameterized Sensitivity Oracles and Dynamic Algorithms Using Exterior Algebras — Unresolved-question passage on page 17,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “It is an open problem whether, in light of this, multiplication in this algebra can be reduced to below O(2ωk ).”.","It is an open problem whether, in light of this, multiplication in this algebra can be reduced to below O(2ωk ).",https://doi.org/10.4230/LIPIcs.ICALP.2022.9,Unresolved-question passage on page 17,source,50,original,
TCS-5209,Deterministic Partially Dynamic Single Source Shortest Paths in Weighted Graphs — Explicit open question on PDF page 2,Dynamic graph algorithms,retained,retained_foundational_or_broad,"Keep dynamic connectivity, spanning forests, matching, distances, min-cut, broad dynamic complexity and general sensitivity/recourse barriers.","That is, we do not know how to do better than reconstructing from scratch after every edge update.",https://doi.org/10.4230/LIPIcs.ICALP.2017.44,Explicit open question on PDF page 2,source,50,original,
TCS-5278,The late-stage training dynamics of (stochastic) subgradient descent on homogeneous neural networks — Explicit open question on PDF page 2,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “While the works of Lyu and Li (2020); Ji and Telgarsky (2020) provide key insights into the training dynamics of homogeneous networks, they leave open […]”.","While the works of Lyu and Li (2020); Ji and Telgarsky (2020) provide key insights into the training dynamics of homogeneous networks, they leave open […]",https://proceedings.mlr.press/v291/schechtman25a.html,Explicit open question on PDF page 2,source,50,original,
TCS-5540,Escaping the Curse of Spatial Partitioning: Matchings with Low Crossing Numbers and Their Applications — Explicit open question on PDF page 3,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “Furthermore, the actual construction running time is at least 264 · d2 n log n, not counting the typically large constants in the several complex […]”.","Furthermore, the actual construction running time is at least 264 · d2 n log n, not counting the typically large constants in the several complex […]",https://doi.org/10.4230/LIPIcs.SoCG.2021.28,Explicit open question on PDF page 3,source,50,original,
TCS-5575,Dynamic PageRank: Algorithms and Lower Bounds — Explicit open question on PDF page 4,Dynamic graph algorithms,retained,retained_foundational_or_broad,"Keep dynamic connectivity, spanning forests, matching, distances, min-cut, broad dynamic complexity and general sensitivity/recourse barriers.","It is an open question whether it is possible to design dynamic PageRank algorithms that bypass our lower bounds, for example, by not maintaining PageRank […]",https://doi.org/10.4230/LIPIcs.ICALP.2024.90,Explicit open question on PDF page 4,source,50,original,
TCS-5631,Approximating Dynamic Time Warping Distance Between Run-Length Encoded Strings — Explicit open question on PDF page 2,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “It is known that, if x and y each contain k runs, then DTW(x, y) can be computed in O(k 3 ) time [21].1 It […]”.","It is known that, if x and y each contain k runs, then DTW(x, y) can be computed in O(k 3 ) time [21].1 It […]",https://doi.org/10.4230/LIPIcs.ESA.2022.90,Explicit open question on PDF page 2,source,50,original,
TCS-5852,Fully Dynamic Spanners with Worst-Case Update Time — Explicit open question on PDF page 4,Dynamic graph algorithms,retained,retained_foundational_or_broad,"Keep dynamic connectivity, spanning forests, matching, distances, min-cut, broad dynamic complexity and general sensitivity/recourse barriers.","However, we do not know how to extend our approach to sparser spanners with larger stretches since corresponding constructions usually need clusters of larger diameter […]",https://doi.org/10.4230/LIPIcs.ESA.2016.17,Explicit open question on PDF page 4,source,50,original,
TCS-6203,Implicit Bias of Gradient Descent for Wide Two-layer Neural Networks Trained with the Logistic Loss — Explicit open question on PDF page 7,Dynamic graph algorithms,quarantined,lower_editorial_priority,"The saved topic is a geometry-specific dynamic variant, an oracle preprocessing refinement, a specialized temporal application, or an unrelated use of dynamic/dynamics; it is secondary to the retained core dynamic-graph problems. Saved target: “Its proof relies, among other things, on a compatibility between the optimality conditions and the gradient flow dynamics, which is specific to the 2-homogeneous case. […]”.","Its proof relies, among other things, on a compatibility between the optimality conditions and the gradient flow dynamics, which is specific to the 2-homogeneous case. […]",https://proceedings.mlr.press/v125/chizat20a.html,Explicit open question on PDF page 7,source,50,original,
TCS-6477,Deterministic Fully Dynamic SSSP and More — Open Problem 2,Dynamic graph algorithms,retained,retained_foundational_or_broad,"Keep dynamic connectivity, spanning forests, matching, distances, min-cut, broad dynamic complexity and general sensitivity/recourse barriers.",Can fully dynamic st-reachability be solved deterministically in subquadratic time?,https://doi.org/10.1109/FOCS57990.2023.00142,Open Problem 2,source,50,original,
TCS-6628,An FPRAS for perfect matchings in general graphs,Counting and enumeration,retained,retained_reviewed_or_approved,Preserve the individually reviewed card or previously approved fundamental proposal. This pruning pass does not reverse its existing importance assessment.,Can the number of perfect matchings of every graph be approximated within relative error epsilon with success probability at least 3/4 in time polynomial in graph size and 1/epsilon?,https://arxiv.org/abs/1712.07504,,source,97,original,
TCS-6629,A deterministic FPTAS for the nonnegative permanent,Counting and enumeration,retained,retained_reviewed_or_approved,Preserve the individually reviewed card or previously approved fundamental proposal. This pruning pass does not reverse its existing importance assessment.,Does a deterministic algorithm approximate the permanent of any nonnegative rational matrix within relative error epsilon in time polynomial in the input bit length and 1/epsilon?,https://arxiv.org/abs/2608.28031,,source,96,original,
TCS-6671,An FPRAS for counting undirected Euler tours,Counting and enumeration,retained,retained_reviewed_or_approved,Preserve the individually reviewed card or previously approved fundamental proposal. This pruning pass does not reverse its existing importance assessment.,"Is there an FPRAS for the number of Euler tours of an arbitrary connected Eulerian undirected graph, with running time polynomial in the input length and 1/ε and multiplicative error 1±ε with probability at least 3/4?",https://sites.cs.st-andrews.ac.uk/scm2024/abstracts.html,Invited talk abstract on Euler tours,source,93,original,
TCS-0553,Minimal dominating sets enumeration and hypergraph colorings,Counting and enumeration,retained,retained_foundational_or_broad,"Keep general polynomial-delay/output-sensitive questions, counting complexity dichotomies, permanent/matching/spin-system bottlenecks and fundamental subgraph/query counting.",Minimal dominating sets enumeration and hypergraph colorings,https://doi.org/10.4230/DagRep.8.10.63,"Seminar 18421, section 4.9",index,86,original,
TCS-1004,Deterministic relative counting for DNF,Counting and enumeration,retained,retained_foundational_or_broad,"Keep general polynomial-delay/output-sensitive questions, counting complexity dichotomies, permanent/matching/spin-system bottlenecks and fundamental subgraph/query counting.",Deterministic relative counting for DNF,https://people.seas.harvard.edu/~salil/pseudorandomness/,Open Problem 2.36; PDF page 34,index,84,original,
TCS-0555,Output-sensitive enumeration complexity classifications,Counting and enumeration,retained,retained_foundational_or_broad,"Keep general polynomial-delay/output-sensitive questions, counting complexity dichotomies, permanent/matching/spin-system bottlenecks and fundamental subgraph/query counting.",Output-sensitive enumeration complexity classifications,https://doi.org/10.4230/DagRep.8.10.63,"Seminar 18421, section 4.2",index,82,original,
TCS-0556,Strong polynomial delay conjectures,Counting and enumeration,retained,retained_foundational_or_broad,"Keep general polynomial-delay/output-sensitive questions, counting complexity dichotomies, permanent/matching/spin-system bottlenecks and fundamental subgraph/query counting.",Strong polynomial delay conjectures,https://doi.org/10.4230/DagRep.8.10.63,"Seminar 18421, section 4.11",index,80,original,
TCS-0547,Enumeration across primal and dual representations,Counting and enumeration,retained,retained_foundational_or_broad,"Keep general polynomial-delay/output-sensitive questions, counting complexity dichotomies, permanent/matching/spin-system bottlenecks and fundamental subgraph/query counting.",Enumeration across primal and dual representations,https://doi.org/10.4230/DagRep.8.10.63,"Seminar 18421, section 4.8",index,76,original,
TCS-0549,Enumeration of minimal dominating sets for graph classes,Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “Enumeration of minimal dominating sets for graph classes”.",Enumeration of minimal dominating sets for graph classes,https://doi.org/10.4230/DagRep.8.10.63,"Seminar 18421, section 4.6",index,71,original,
TCS-0551,Enumeration of vertex subsets with non-local properties,Counting and enumeration,retained,retained_foundational_or_broad,"Keep general polynomial-delay/output-sensitive questions, counting complexity dichotomies, permanent/matching/spin-system bottlenecks and fundamental subgraph/query counting.",Enumeration of vertex subsets with non-local properties,https://doi.org/10.4230/DagRep.8.10.63,"Seminar 18421, section 4.5",index,71,original,
TCS-0546,Enumerating mutually diverse feasible solutions,Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “Enumerating mutually diverse feasible solutions”.",Enumerating mutually diverse feasible solutions,https://doi.org/10.4230/DagRep.8.10.63,"Seminar 18421, section 4.1",index,66,original,
TCS-0550,Enumeration of tree width-t-modulators,Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “Enumeration of tree width-t-modulators”.",Enumeration of tree width-t-modulators,https://doi.org/10.4230/DagRep.8.10.63,"Seminar 18421, section 4.3",index,66,original,
TCS-0552,Generation of representative solutions,Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “Generation of representative solutions”.",Generation of representative solutions,https://doi.org/10.4230/DagRep.8.10.63,"Seminar 18421, section 4.10",index,66,original,
TCS-0554,Minimal separators in graphs,Counting and enumeration,retained,retained_foundational_or_broad,"Keep general polynomial-delay/output-sensitive questions, counting complexity dichotomies, permanent/matching/spin-system bottlenecks and fundamental subgraph/query counting.",Minimal separators in graphs,https://doi.org/10.4230/DagRep.8.10.63,"Seminar 18421, section 4.4",index,66,original,
TCS-0548,Enumeration of k-colorable induced subgraphs,Counting and enumeration,retained,retained_foundational_or_broad,"Keep general polynomial-delay/output-sensitive questions, counting complexity dichotomies, permanent/matching/spin-system bottlenecks and fundamental subgraph/query counting.",Enumeration of k-colorable induced subgraphs,https://doi.org/10.4230/DagRep.8.10.63,"Seminar 18421, section 4.7",index,60,original,
TCS-0584,Counting Graphs with Vertex Cover of Size k,Counting and enumeration,retained,retained_foundational_or_broad,"Keep general polynomial-delay/output-sensitive questions, counting complexity dichotomies, permanent/matching/spin-system bottlenecks and fundamental subgraph/query counting.",Counting Graphs with Vertex Cover of Size k,https://doi.org/10.4230/DagRep.15.1.105,"Seminar 25041, section 4.4",index,58,original,
TCS-0610,Counting antichains in restricted posets,Counting and enumeration,quarantined,lower_editorial_priority,"The saved topic is an enumeration variant on a restricted graph family, a particular combinatorial object, a data-structure refinement, or a tangential counting application rather than a general counting/enumeration barrier. Saved target: “Counting antichains in restricted posets”.",Counting antichains in restricted posets,https://a3nm.net/work/research/questions/#complexity-of-counting-antichains-in-restricted-poset-classes,complexity-of-counting-antichains-in-restricted-poset-classes,index,58,original,
TCS-1143,What is the complexity of the counting problem #GpEpi?,Counting and enumeration,retained,retained_foundational_or_broad,"Keep general polynomial-delay/output-sensitive questions, counting complexity dichotomies, permanent/matching/spin-system bottlenecks and fundamental subgraph/query counting.",What is the complexity of the counting problem #GpEpi?,https://doi.org/10.4230/LIPIcs.ICALP.2026.104,Open Question 2; PDF page 15,index,50,original,
